,shcode,shname,target_m,date,close_ratio,min_target,max_target,close,spot_range,check,inrange,squeezed,volume_default
5,002720,국제약품,201903,20190403,0.0,4470,5810,5420,0.7089552238805971,False,True,True,False
6,002720,국제약품,201903,20190404,0.0018450184501845879,4470,5810,5430,0.7164179104477612,False,True,True,False
7,002720,국제약품,201903,20190405,0.009208103130755152,4470,5810,5480,0.753731343283582,False,True,True,False
8,002720,국제약품,201903,20190408,-0.01642335766423353,4470,5810,5390,0.6865671641791045,False,True,True,False
9,002720,국제약품,201903,20190409,-0.04081632653061229,4470,5810,5170,0.5223880597014925,False,True,False,False
10,002720,국제약품,201903,20190410,0.015473887814313247,4470,5810,5250,0.582089552238806,False,True,True,False
11,002720,국제약품,201903,20190411,0.026666666666666616,4470,5810,5390,0.6865671641791045,False,True,True,False
12,002720,국제약품,201903,20190412,-0.012987012987012991,4470,5810,5320,0.6343283582089553,False,True,True,False
13,002720,국제약품,201903,20190415,-0.015037593984962405,4470,5810,5240,0.5746268656716418,False,True,True,False
14,002720,국제약품,201903,20190416,0.026717557251908497,4470,5810,5380,0.6791044776119403,False,True,True,False
15,002720,국제약품,201903,20190417,0.014869888475836479,4470,5810,5460,0.7388059701492538,False,True,True,False
16,002720,국제약품,201903,20190418,-0.031135531135531136,4470,5810,5290,0.6119402985074627,False,True,False,False
17,002720,국제약품,201903,20190419,0.007561436672967936,4470,5810,5330,0.6417910447761194,False,True,True,False
18,002720,국제약품,201903,20190422,-0.016885553470919357,4470,5810,5240,0.5746268656716418,False,True,True,False
19,002720,국제약품,201903,20190423,-0.011450381679389277,4470,5810,5180,0.5298507462686567,False,True,True,False
20,002720,국제약품,201903,20190424,0.019305019305019266,4470,5810,5280,0.6044776119402985,False,True,True,False
1,002780,진흥기업,201905,20190507,-0.1708074534161491,2895,3220,2670,-0.6923076923076923,False,False,False,False
2,002780,진흥기업,201905,20190508,-0.0449438202247191,2895,3220,2550,-1.0615384615384615,False,False,False,False
3,002780,진흥기업,201905,20190509,0.019607843137254832,2895,3220,2600,-0.9076923076923077,False,False,True,False
4,002780,진흥기업,201905,20190510,-0.05192307692307696,2895,3220,2465,-1.323076923076923,False,False,False,False
5,002780,진흥기업,201905,20190513,-0.06896551724137934,2895,3220,2295,-1.8461538461538463,False,False,False,False
6,002780,진흥기업,201905,20190514,0.008714596949890963,2895,3220,2315,-1.7846153846153847,False,False,True,False
7,002780,진흥기업,201905,20190515,0.008639308855291628,2895,3220,2335,-1.7230769230769232,False,False,True,False
8,002780,진흥기업,201905,20190516,0.036402569593147804,2895,3220,2420,-1.4615384615384615,False,False,False,False
9,002780,진흥기업,201905,20190517,-0.037190082644628086,2895,3220,2330,-1.7384615384615385,False,False,False,False
10,002780,진흥기업,201905,20190520,-0.03862660944206009,2895,3220,2240,-2.0153846153846153,False,False,False,True
11,002780,진흥기업,201905,20190521,0.02008928571428581,2895,3220,2285,-1.876923076923077,False,False,True,True
12,002780,진흥기업,201905,20190522,-0.02844638949671774,2895,3220,2220,-2.076923076923077,False,False,False,True
13,002780,진흥기업,201905,20190523,0.013513513513513598,2895,3220,2250,-1.9846153846153847,False,False,False,False
14,002780,진흥기업,201905,20190524,-0.015555555555555545,2895,3220,2215,-2.0923076923076924,False,False,True,True
15,002780,진흥기업,201905,20190527,0.03611738148984189,2895,3220,2295,-1.8461538461538463,False,False,False,False
16,002780,진흥기업,201905,20190528,0.002178649237472685,2895,3220,2300,-1.8307692307692307,False,False,True,False
17,002780,진흥기업,201905,20190529,-0.0021739130434782483,2895,3220,2295,-1.8461538461538463,False,False,True,True
18,002780,진흥기업,201905,20190530,-0.04139433551198257,2895,3220,2200,-2.1384615384615384,False,False,True,False
19,002780,진흥기업,201905,20190531,-0.002272727272727315,2895,3220,2195,-2.1538461538461537,False,False,True,True
1,002780,진흥기업,201906,20190612,0.010600706713780994,2315,2830,2860,1.058252427184466,False,False,False,False
2,002780,진흥기업,201906,20190613,-0.013986013986013957,2315,2830,2820,0.9805825242718447,False,True,False,False
3,002780,진흥기업,201906,20190614,-0.0514184397163121,2315,2830,2675,0.6990291262135923,False,True,False,False
4,002780,진흥기업,201906,20190617,-0.02242990654205612,2315,2830,2615,0.5825242718446602,False,True,True,False
5,002780,진흥기업,201906,20190618,0.0,2315,2830,2615,0.5825242718446602,False,True,True,False
6,002780,진흥기업,201906,20190619,-0.021032504780114758,2315,2830,2560,0.47572815533980584,True,True,True,True
7,002780,진흥기업,201906,20190620,0.013671875,2315,2830,2595,0.5436893203883495,True,True,True,True
8,002780,진흥기업,201906,20190621,-0.028901734104046284,2315,2830,2520,0.39805825242718446,True,True,True,True
9,002780,진흥기업,201906,20190624,-0.001984126984126977,2315,2830,2515,0.3883495145631068,True,True,True,True
10,002780,진흥기업,201906,20190625,-0.031809145129224614,2315,2830,2435,0.23300970873786409,False,True,False,True
11,002780,진흥기업,201906,20190626,0.012320328542094527,2315,2830,2465,0.2912621359223301,True,True,True,True
12,002780,진흥기업,201906,20190627,0.03651115618661249,2315,2830,2555,0.46601941747572817,False,True,False,False
13,002780,진흥기업,201906,20190628,-0.0606653620352251,2315,2830,2400,0.1650485436893204,False,True,False,True
14,002780,진흥기업,201906,20190701,0.018750000000000044,2315,2830,2445,0.2524271844660194,False,True,True,False
15,002780,진흥기업,201906,20190702,-0.01635991820040905,2315,2830,2405,0.17475728155339806,True,True,True,True
16,002780,진흥기업,201906,20190703,0.004158004158004047,2315,2830,2415,0.1941747572815534,True,True,True,True
17,002780,진흥기업,201906,20190704,-0.037267080745341574,2315,2830,2325,0.019417475728155338,True,True,True,True
18,002780,진흥기업,201906,20190705,0.023655913978494647,2315,2830,2380,0.1262135922330097,True,True,True,True
19,002780,진흥기업,201906,20190708,-0.018907563025210128,2315,2830,2335,0.038834951456310676,True,True,True,True
20,002780,진흥기업,201906,20190709,-0.01498929336188437,2315,2830,2300,-0.02912621359223301,False,False,True,True
1,002995,금호산업우,201904,20190419,0.04400000000000004,53900,75000,78300,1.1563981042654028,False,False,False,False
2,002995,금호산업우,201904,20190422,-0.028097062579821253,53900,75000,76100,1.052132701421801,False,False,False,False
3,002995,금호산업우,201904,20190423,-0.10906701708278577,53900,75000,67800,0.6587677725118484,False,True,False,False
4,002995,금호산업우,201904,20190424,-0.12684365781710916,53900,75000,59200,0.25118483412322273,False,True,False,False
5,002995,금호산업우,201904,20190425,0.0489864864864864,53900,75000,62100,0.3886255924170616,False,True,False,False
6,002995,금호산업우,201904,20190426,-0.056360708534621606,53900,75000,58600,0.22274881516587677,False,True,False,False
7,002995,금호산업우,201904,20190429,-0.1416382252559727,53900,75000,50300,-0.17061611374407584,False,False,False,False
8,002995,금호산업우,201904,20190430,0.07157057654075549,53900,75000,53900,0.0,False,True,False,False
9,002995,금호산업우,201904,20190502,-0.04081632653061229,53900,75000,51700,-0.10426540284360189,False,False,True,False
10,002995,금호산업우,201904,20190503,-0.027079303675048405,53900,75000,50300,-0.17061611374407584,False,False,True,False
11,002995,금호산업우,201904,20190507,-0.04870775347912526,53900,75000,47850,-0.28672985781990523,False,False,True,True
12,002995,금호산업우,201904,20190508,0.08881922675026122,53900,75000,52100,-0.08530805687203792,False,False,False,False
13,002995,금호산업우,201904,20190509,0.007677543186180413,53900,75000,52500,-0.06635071090047394,False,False,False,False
14,002995,금호산업우,201904,20190510,-0.03619047619047622,53900,75000,50600,-0.15639810426540285,False,False,True,False
15,002995,금호산업우,201904,20190513,-0.03952569169960474,53900,75000,48600,-0.25118483412322273,False,False,False,False
16,002995,금호산업우,201904,20190514,-0.020576131687242816,53900,75000,47600,-0.2985781990521327,False,False,True,True
17,002995,금호산업우,201904,20190515,0.011554621848739455,53900,75000,48150,-0.2725118483412322,False,False,True,True
18,002995,금호산업우,201904,20190516,-0.009345794392523366,53900,75000,47700,-0.2938388625592417,False,False,True,False
1,003010,혜인,201901,20190118,-0.03019323671497587,7070,8280,8030,0.7933884297520661,False,True,True,False
2,003010,혜인,201901,20190121,-0.021170610211706076,7070,8280,7860,0.6528925619834711,False,True,False,False
3,003010,혜인,201901,20190122,0.006361323155216203,7070,8280,7910,0.6942148760330579,False,True,True,False
4,003010,혜인,201901,20190123,0.02402022756005051,7070,8280,8100,0.8512396694214877,False,True,False,False
5,003010,혜인,201901,20190124,0.004938271604938205,7070,8280,8140,0.8842975206611571,False,True,True,False
6,003010,혜인,201901,20190125,-0.00614250614250611,7070,8280,8090,0.8429752066115702,False,True,True,False
7,003010,혜인,201901,20190128,-0.024721878862793534,7070,8280,7890,0.6776859504132231,False,True,True,False
8,003010,혜인,201901,20190129,-0.04309252217997461,7070,8280,7550,0.39669421487603307,False,True,False,False
9,003010,혜인,201901,20190130,-0.0026490066225165476,7070,8280,7530,0.38016528925619836,False,True,True,False
10,003010,혜인,201901,20190131,0.015936254980079667,7070,8280,7650,0.4793388429752066,True,True,True,True
11,003010,혜인,201901,20190201,0.022222222222222143,7070,8280,7820,0.6198347107438017,False,True,True,False
12,003010,혜인,201901,20190207,0.006393861892583175,7070,8280,7870,0.6611570247933884,False,True,True,False
13,003010,혜인,201901,20190208,0.008894536213468918,7070,8280,7940,0.71900826446281,False,True,True,False
14,003010,혜인,201901,20190211,-0.023929471032745564,7070,8280,7750,0.5619834710743802,False,True,True,False
15,003010,혜인,201901,20190212,-0.011612903225806437,7070,8280,7660,0.48760330578512395,False,True,True,False
16,003010,혜인,201901,20190213,0.009138381201044377,7070,8280,7730,0.5454545454545454,True,True,True,True
17,003010,혜인,201901,20190214,-0.04139715394566623,7070,8280,7410,0.2809917355371901,False,True,False,False
1,003495,대한항공우,201904,20190411,0.2991631799163179,18700,23900,31050,2.375,False,False,False,False
2,003495,대한항공우,201904,20190412,0.2995169082125604,18700,23900,40350,4.163461538461538,False,False,False,False
3,003495,대한항공우,201904,20190415,0.09045848822800506,18700,23900,44000,4.865384615384615,False,False,False,False
4,003495,대한항공우,201904,20190416,0.0,18700,23900,44000,4.865384615384615,False,False,True,True
5,003495,대한항공우,201904,20190417,-0.30000000000000004,18700,23900,30800,2.326923076923077,False,False,False,False
6,003495,대한항공우,201904,20190418,-0.1298701298701299,18700,23900,26800,1.5576923076923077,False,False,False,False
7,003495,대한항공우,201904,20190419,-0.005597014925373123,18700,23900,26650,1.5288461538461537,False,False,True,False
8,003495,대한항공우,201904,20190422,0.026266416510319024,18700,23900,27350,1.6634615384615385,False,False,True,False
9,003495,대한항공우,201904,20190423,-0.09140767824497253,18700,23900,24850,1.1826923076923077,False,False,False,False
10,003495,대한항공우,201904,20190424,-0.044265593561368166,18700,23900,23750,0.9711538461538461,False,True,False,False
11,003495,대한항공우,201904,20190425,-0.002105263157894721,18700,23900,23700,0.9615384615384616,False,True,False,False
12,003495,대한항공우,201904,20190426,-0.07594936708860756,18700,23900,21900,0.6153846153846154,False,True,False,False
13,003495,대한항공우,201904,20190429,-0.038812785388127824,18700,23900,21050,0.4519230769230769,False,True,True,False
14,003495,대한항공우,201904,20190430,0.040380047505938155,18700,23900,21900,0.6153846153846154,False,True,True,False
15,003495,대한항공우,201904,20190502,0.05022831050228316,18700,23900,23000,0.8269230769230769,False,True,True,False
16,003495,대한항공우,201904,20190503,-0.04347826086956519,18700,23900,22000,0.6346153846153846,False,True,True,False
17,003495,대한항공우,201904,20190507,-0.02954545454545454,18700,23900,21350,0.5096153846153846,True,True,True,True
18,003495,대한항공우,201904,20190508,-0.025761124121779888,18700,23900,20800,0.40384615384615385,False,True,True,False
1,003850,보령제약,201903,20190325,-0.04761904761904767,11100,12600,12000,0.6,False,True,False,False
2,003850,보령제약,201903,20190326,0.02083333333333326,11100,12600,12250,0.7666666666666667,False,True,True,False
3,003850,보령제약,201903,20190327,0.02448979591836742,11100,12600,12550,0.9666666666666667,False,True,False,False
4,003850,보령제약,201903,20190328,-0.043824701195219085,11100,12600,12000,0.6,False,True,False,False
5,003850,보령제약,201903,20190329,0.0,11100,12600,12000,0.6,False,True,True,False
6,003850,보령제약,201903,20190401,0.012499999999999956,11100,12600,12150,0.7,False,True,True,False
7,003850,보령제약,201903,20190402,0.012345679012345734,11100,12600,12300,0.8,False,True,True,False
8,003850,보령제약,201903,20190403,-0.008130081300813052,11100,12600,12200,0.7333333333333333,False,True,True,False
9,003850,보령제약,201903,20190404,0.008196721311475308,11100,12600,12300,0.8,False,True,True,False
10,003850,보령제약,201903,20190405,-0.016260162601625994,11100,12600,12100,0.6666666666666666,False,True,True,False
11,003850,보령제약,201903,20190408,0.03305785123966931,11100,12600,12500,0.9333333333333333,False,True,True,False
12,003850,보령제약,201903,20190409,-0.028000000000000025,11100,12600,12150,0.7,False,True,False,False
13,003850,보령제약,201903,20190410,0.008230452674897082,11100,12600,12250,0.7666666666666667,False,True,True,False
14,003850,보령제약,201903,20190411,0.0,11100,12600,12250,0.7666666666666667,False,True,True,False
15,003850,보령제약,201903,20190412,0.012244897959183598,11100,12600,12400,0.8666666666666667,False,True,True,False
16,003850,보령제약,201903,20190415,0.0040322580645162365,11100,12600,12450,0.9,False,True,True,False
17,003850,보령제약,201903,20190416,0.05622489959839361,11100,12600,13150,1.3666666666666667,False,False,False,False
