,date,open_,low,high,close,volume,range_position,shcode,month_ma5_score,week_ma5_score,week_ma20_score,week_golden_cross,week_dead_cross,week_up,week_down
7,20190227,1365,1360,1755,1570,61337615,0.5316455696202531,215480,0.3,0.5,0.6499999999999999,0,0,5,0
6,20190515,1160,1160,1450,1330,23129133,0.5862068965517241,215480,0.8500000000000001,0.15,1.0,0,1,4,1
7,20190522,1230,1220,1520,1355,32816413,0.45,215480,0.8500000000000001,0.15,1.0,0,1,3,2
6,20191022,1215,1160,1445,1445,34200791,1.0,215480,0.15,0.15,0.0,0,0,0,5
8,20191024,1425,1385,1840,1790,124663847,0.8901098901098901,215480,0.15,0.15,0.0,0,0,0,5
7,20191106,1455,1455,1810,1565,90993763,0.30985915492957744,215480,0.3,0.5,0.5,1,0,2,3
8,20191128,1340,1340,1740,1740,94191609,1.0,215480,0.3,1.0,1.0,1,0,5,0
7,20190710,41800,40050,47800,44800,5591892,0.6129032258064516,215600,0.0,0.2,0.0,0,0,0,5
7,20191004,9390,9330,11850,10950,31799162,0.6428571428571429,215600,0.0,0.0,0.0,0,0,0,5
5,20191007,11350,11250,14200,14200,39547526,1.0,215600,0.0,0.3,0.0,0,0,0,5
5,20191008,14850,14750,17950,16350,60037508,0.5,215600,0.0,0.3,0.0,0,0,0,5
8,20190125,6700,6630,8370,7750,5366385,0.6436781609195402,215790,0.3,1.0,0.2,1,0,1,4
7,20190626,5740,5740,7130,6140,4961939,0.28776978417266186,215790,0.8500000000000001,0.5,0.0,0,0,0,5
8,20190314,16750,16750,20350,20000,1407881,0.9027777777777778,216050,0.0,0.7,0.0,1,0,2,3
8,20190411,22200,22150,26450,23000,2858712,0.19767441860465115,216050,0.3,0.8500000000000001,0.8500000000000001,0,0,5,0
8,20191024,12200,11950,15500,14100,6675461,0.6056338028169014,217330,0.15,0.8,0.0,0,0,0,5
6,20190415,10300,10200,11200,11150,2280478,0.95,217480,0.3,0.8,1.0,0,0,5,0
6,20191011,6930,6910,7470,7470,4772490,1.0,217480,0.0,0.8500000000000001,0.0,0,0,0,5
7,20190111,1660,1640,2070,1790,13894454,0.3488372093023256,217500,0.3,0.0,0.0,0,0,0,5
6,20190115,1895,1860,2160,2000,11724857,0.4666666666666667,217500,0.3,0.3,0.0,0,0,0,5
5,20190214,2040,2020,2315,2185,11948350,0.559322033898305,217500,0.15,1.0,0.0,0,0,0,5
6,20190219,2115,2105,2530,2280,20086574,0.4117647058823529,217500,0.15,1.0,0.0,1,0,1,4
7,20190703,2110,2100,2675,2475,30550213,0.6521739130434783,217500,0.8500000000000001,0.7,1.0,1,0,1,4
7,20190717,1540,1510,1955,1955,33294245,1.0,217600,0.0,0.35,0.0,0,0,0,5
6,20181217,17250,16500,20450,19150,2320434,0.6708860759493671,217730,0.7,0.5,1.0,0,0,5,0
8,20190321,10900,10800,14300,14300,1529042,1.0,217820,0.0,0.6,0.8500000000000001,0,0,5,0
6,20190319,3360,3360,4325,3640,17270474,0.29015544041450775,218150,0.35,0.8,0.3,1,0,4,1
8,20190419,3805,3805,4775,4300,23218469,0.5103092783505154,218150,0.6499999999999999,0.8,1.0,0,0,5,0
6,20190826,2850,2800,3555,3150,10267281,0.46357615894039733,218150,0.7,0.0,0.0,0,0,0,5
8,20190829,3210,3170,3760,3450,10212246,0.4745762711864407,218150,0.7,0.0,0.0,0,0,0,5
4,20190917,3815,3455,4195,3975,8183683,0.7027027027027027,218150,0.8,0.7,0.0,0,0,0,5
8,20190927,3640,3630,4490,4180,25422087,0.6395348837209303,218150,0.8,0.8500000000000001,0.0,0,0,0,5
6,20190708,5340,5320,6990,6100,6604680,0.46706586826347307,219130,0.55,0.5,0.44999999999999996,0,0,0,5
7,20190717,6320,6320,7850,6950,6734831,0.4117647058823529,219130,0.55,0.7,0.5,1,0,1,4
6,20190624,7450,7220,9590,8370,10322699,0.48523206751054854,219420,0.2,0.3,0.3,0,0,0,5
8,20190628,7700,7700,9680,9200,14028592,0.7575757575757576,219420,0.2,0.3,0.3,0,0,0,5
8,20191108,1045,1040,1345,1345,55771699,1.0,219550,0.0,0.3,0.0,0,0,0,5
6,20190312,7950,7880,9730,9170,2957957,0.6972972972972973,219750,0.0,0.8,0.0,1,0,2,3
6,20190319,10100,10000,11950,10950,2068614,0.48717948717948717,219750,0.0,0.8,0.3,1,0,3,2
6,20190415,6780,6760,8040,7830,4419020,0.8359375,220180,1.0,0.0,1.0,0,1,2,3
7,20190424,3360,3355,3785,3730,5869351,0.872093023255814,220260,0.3,1.0,1.0,0,0,5,0
7,20190703,2730,2730,3490,3490,12385550,1.0,220260,0.55,0.5,0.55,0,1,0,5
6,20190708,3385,3250,4360,4360,39082414,1.0,220260,0.55,0.7,0.6499999999999999,0,0,0,5
6,20191001,3455,3355,3780,3380,7397854,0.058823529411764705,220260,0.55,0.0,1.0,0,0,5,0
7,20191004,3325,3320,3885,3545,12173398,0.39823008849557523,220260,0.55,0.0,1.0,0,0,5,0
8,20190628,2390,2390,2770,2745,12188061,0.9342105263157895,222080,0.2,0.7,0.0,0,0,0,5
5,20190207,2755,2710,3055,2850,9701028,0.4057971014492754,222420,0.44999999999999996,0.7,0.4,1,0,1,4
7,20190529,2155,2065,2650,2595,21555374,0.905982905982906,222420,0.35,0.15,0.0,0,0,0,5
6,20190930,2180,2120,2695,2385,28796290,0.4608695652173913,222420,0.15,0.8500000000000001,0.5,0,0,0,5
4,20190213,3115,2940,4185,3705,15029969,0.6144578313253012,222810,0.0,0.0,0.0,0,0,0,5
5,20190214,3850,3700,4300,3990,9811946,0.48333333333333334,222810,0.0,0.0,0.0,0,0,0,5
6,20190401,3060,2985,3780,3490,11760584,0.6352201257861635,222810,0.0,0.0,0.0,0,0,0,5
7,20190403,3600,3440,4340,3950,12405521,0.5666666666666667,222810,0.0,0.0,0.0,0,0,0,5
8,20191108,540,530,702,702,32776240,1.0,222810,0.0,0.3,0.0,0,0,0,5
6,20191111,800,760,912,912,22692592,1.0,222810,0.0,0.5,0.0,0,0,0,5
6,20191202,11350,11200,13800,11900,3414474,0.2692307692307692,222980,0.3,0.3,0.3,1,0,1,4
6,20191203,12450,12250,13900,12850,2288343,0.36363636363636365,222980,0.3,0.3,0.3,1,0,1,4
6,20190226,811,787,1045,1045,36757939,1.0,224060,0.15,0.8,0.0,0,0,0,5
8,20181213,2860,2810,3525,3305,7325882,0.6923076923076923,225430,0.7,0.15,0.3,0,0,0,5
6,20190122,3500,3495,4225,4225,15925930,1.0,225430,0.5,0.2,0.0,0,0,0,5
7,20190327,3085,3050,3745,3325,10041431,0.39568345323741005,225430,0.15,0.15,0.0,0,0,5,0
7,20190502,3380,3380,4055,4055,17099783,1.0,225430,0.0,0.0,0.3,0,1,0,5
5,20190918,2335,2320,2810,2580,10414087,0.5306122448979592,225430,0.15,0.3,0.0,0,0,0,5
6,20191028,2670,2555,3070,2610,12425818,0.10679611650485436,225430,0.15,0.7,0.0,0,0,0,5
6,20191126,2330,2235,2860,2860,17816322,1.0,225430,0.0,0.55,0.0,1,0,2,3
7,20191127,3000,2985,3580,3090,37193689,0.17647058823529413,225430,0.0,0.55,0.0,1,0,2,3
7,20190130,4520,4520,5850,5850,3944901,1.0,225530,0.0,0.8,0.0,0,0,0,5
8,20190131,6250,6170,6860,6280,9198448,0.15942028985507245,225530,0.0,0.8,0.0,0,0,0,5
7,20191018,4445,4440,5350,4605,8950912,0.1813186813186813,225530,0.15,1.0,0.0,1,0,2,3
4,20190107,10500,10500,12850,12550,7538348,0.8723404255319149,225570,0.3,0.3,0.3,0,0,0,5
6,20190115,10050,9970,12500,11050,9120120,0.4268774703557312,225570,0.3,0.5,0.2,0,0,0,5
8,20190118,10900,10650,13150,13150,10395064,1.0,225570,0.3,0.5,0.2,0,0,0,5
8,20190404,9840,9750,11650,10200,2578128,0.23684210526315788,225570,0.7,0.0,1.0,0,0,5,0
7,20190424,10000,10000,12850,10500,5497222,0.17543859649122806,225570,0.7,0.0,1.0,0,1,2,3
5,20190513,10650,10150,12750,12250,6428197,0.8076923076923077,225570,0.8500000000000001,0.2,1.0,0,0,0,5
6,20181210,2010,1985,2350,2080,13145945,0.2602739726027397,226340,0.5,0.3,0.2,0,1,0,5
6,20190114,2080,2040,2615,2445,11292479,0.7043478260869566,226340,0.3,0.6,0.15,0,0,0,5
6,20190115,2480,2440,2780,2640,8978624,0.5882352941176471,226340,0.3,0.6,0.15,0,0,0,5
8,20190531,3490,3240,4030,3785,17401922,0.689873417721519,226340,0.5,0.7,1.0,0,0,5,0
8,20191031,4035,4030,4620,4410,5085160,0.6440677966101694,226340,1.0,0.0,0.7,0,0,0,5
5,20190311,1110,1080,1290,1290,17802772,1.0,226350,0.0,0.35,0.0,0,0,0,5
6,20190312,1420,1335,1620,1410,24091141,0.2631578947368421,226350,0.0,0.35,0.0,0,0,0,5
7,20181228,2645,2640,3250,2935,8125009,0.48360655737704916,226360,0.3,0.7,0.5,0,0,0,5
7,20190116,2930,2860,3705,3510,7226850,0.7692307692307693,226360,0.15,1.0,0.4,1,0,3,2
7,20190130,3385,3370,4185,3825,7994410,0.558282208588957,226360,0.15,1.0,0.8,1,0,5,0
6,20190920,3425,3420,4110,3980,13590804,0.8115942028985508,226360,0.3,0.5,0.0,0,0,0,5
7,20190424,1630,1605,1775,1750,13917626,0.8529411764705882,226440,0.15,0.5,0.0,0,0,0,5
6,20190312,65100,64500,72000,72000,870107,1.0,226950,0.4,1.0,0.0,1,0,1,4
8,20190829,33700,33700,38400,36700,711195,0.6382978723404256,226950,0.15,0.0,0.0,0,0,0,5
7,20190308,11950,11800,14050,13100,2384546,0.5777777777777777,227100,0.0,1.0,0.0,0,0,0,0
8,20190621,10950,10800,13700,13300,2079482,0.8620689655172413,227610,0.2,0.0,0.0,0,0,0,5
6,20190701,6070,6030,7030,6680,4510611,0.65,228340,0.8500000000000001,0.5,1.0,1,1,2,3
6,20190430,27500,27500,34250,32850,2408670,0.7925925925925926,228760,0.0,0.0,0.0,0,0,0,0
8,20190405,2700,2700,3260,3215,33481256,0.9196428571428571,230240,0.8,0.0,0.8500000000000001,0,1,3,2
7,20190111,2960,2955,3655,3190,8202834,0.3357142857142857,232140,0.0,0.0,0.0,0,0,0,5
6,20190115,3235,3225,3875,3600,11183308,0.5769230769230769,232140,0.0,0.3,0.0,0,0,0,5
8,20191115,2640,2640,3280,3020,8153820,0.59375,232140,0.3,0.8,1.0,0,0,5,0
8,20190118,2700,2675,3450,3450,19907235,1.0,234100,0.0,1.0,0.0,0,0,0,5
7,20190123,3380,3375,4090,3555,26200393,0.2517482517482518,234100,0.0,1.0,0.3,1,0,1,4
7,20191127,2665,2600,3350,3350,7897085,1.0,234100,0.7,0.7,0.7,1,0,4,1
6,20190312,9500,9500,11950,11250,2040145,0.7142857142857143,234300,0.0,0.3,0.0,1,0,5,0
6,20190422,26700,26600,32250,32250,1025579,1.0,236200,1.0,1.0,1.0,1,0,5,0
8,20191031,22200,22100,25050,24850,1075898,0.9322033898305084,236200,0.5,0.0,0.0,0,0,0,5
6,20190215,13050,13000,15550,14650,1954861,0.6470588235294118,237880,0.0,0.3,0.0,0,0,0,5
8,20190523,4920,4920,6240,5680,4168385,0.5757575757575758,238090,0.5,0.0,0.0,0,1,0,5
8,20191025,5000,5000,6270,6050,10382670,0.8267716535433071,238090,0.0,0.15,0.3,0,1,3,2
6,20191126,12000,12000,15450,15450,1902754,1.0,238120,0.15,0.35,0.0,1,0,3,2
8,20190315,34900,34200,41000,37500,1049794,0.4852941176470588,238200,0.0,0.7,0.0,0,0,0,0
6,20190318,37400,37400,46100,43600,1091100,0.7126436781609196,238200,0.0,0.8500000000000001,0.0,0,0,0,0
8,20191107,23100,23100,29900,27350,1266444,0.625,238200,0.15,0.7,0.0,0,0,0,5
6,20191111,26950,26550,30450,27900,1168399,0.34615384615384615,238200,0.15,0.8500000000000001,0.0,0,0,0,5
6,20190215,13150,13150,15950,14700,2147688,0.5535714285714286,238490,0.0,1.0,0.0,1,0,1,4
7,20190904,20200,20050,23200,22850,1090014,0.8888888888888888,238490,1.0,0.0,1.0,0,0,5,0
5,20190311,2595,2545,3295,3270,6515575,0.9666666666666667,239340,0.8,0.8,0.8,2,1,5,0
6,20190312,3245,3055,3910,3470,6051722,0.4853801169590643,239340,0.8,0.8,0.8,2,1,5,0
8,20190524,3790,3605,4770,4770,4679098,1.0,239340,0.8500000000000001,0.5,1.0,0,0,5,0
7,20190607,4005,3990,5200,5200,7165301,1.0,239340,0.8500000000000001,0.15,1.0,0,0,5,0
7,20190613,6590,6490,8170,8170,21478183,1.0,239340,0.8500000000000001,0.3,1.0,0,0,5,0
7,20190614,8650,8330,10600,10600,20960360,1.0,239340,0.8500000000000001,0.3,1.0,0,0,5,0
6,20191010,5430,5380,6300,5790,5207984,0.44565217391304346,239340,1.0,0.0,1.0,0,1,1,4
8,20190222,48550,48000,53400,50500,397988,0.46296296296296297,239610,1.0,0.7,1.0,1,1,2,3
7,20190703,11150,11000,12500,11950,2052865,0.6333333333333333,241790,1.0,0.3,1.0,0,1,3,2
8,20190315,9990,9950,12000,11050,2124461,0.5365853658536586,241820,0.0,0.0,0.0,0,0,0,5
6,20190909,8700,8600,10100,10000,2559927,0.9333333333333333,241840,0.0,0.0,0.0,0,0,0,0
8,20190418,2480,2420,2970,2535,18420642,0.20909090909090908,242040,0.3,0.8500000000000001,0.8500000000000001,0,0,5,0
8,20190419,2520,2355,2950,2700,12082067,0.5798319327731093,242040,0.3,0.8500000000000001,0.8500000000000001,0,0,5,0
4,20190507,2645,2615,3375,3090,19254360,0.625,242040,0.5,1.0,1.0,0,0,5,0
6,20190509,3660,3300,3955,3665,24805158,0.5572519083969466,242040,0.5,1.0,1.0,0,0,5,0
5,20190610,3290,3270,4290,4210,26172329,0.9215686274509803,242040,0.7,1.0,1.0,0,0,5,0
6,20190903,3065,3020,3410,3325,9600543,0.782051282051282,242040,1.0,0.0,1.0,0,1,2,3
5,20191008,18500,18400,23650,23650,4610471,1.0,244460,0.0,0.0,0.0,0,0,0,0
4,20190107,5620,5340,6220,5620,4869635,0.3181818181818182,245620,0.0,0.0,0.0,0,0,0,5
4,20190507,6620,6570,8120,7370,10159914,0.5161290322580645,245620,0.5,0.8,1.0,0,0,5,0
5,20190513,7250,7050,8340,7560,11893349,0.3953488372093023,245620,0.5,0.8500000000000001,1.0,0,0,5,0
8,20191107,1940,1935,2500,2280,10957935,0.6106194690265486,246690,0.0,0.5,0.0,0,0,0,5
8,20190222,9130,9050,11000,10250,1974703,0.6153846153846154,246710,0.0,0.0,0.0,0,0,0,0
8,20190228,9900,9800,12150,10650,3656185,0.3617021276595745,246710,0.0,0.3,0.0,0,0,0,0
7,20190313,12000,11800,13500,12850,2365052,0.6176470588235294,246710,0.0,0.7,0.0,0,0,0,0
6,20190318,12800,12700,14800,14000,3978817,0.6190476190476191,246710,0.0,0.8500000000000001,0.0,0,0,0,0
6,20190408,13550,13350,16750,14600,4372713,0.36764705882352944,246710,0.0,1.0,0.0,0,0,0,0
7,20190410,14050,14000,18350,15300,6061320,0.2988505747126437,246710,0.0,1.0,0.0,0,0,0,0
6,20191010,9290,9160,12050,12050,2718472,1.0,246710,0.3,0.5,0.0,0,0,0,5
7,20191030,8020,7790,9990,8380,4124096,0.2681818181818182,246720,0.0,0.15,0.0,0,0,0,5
7,20191023,12100,12050,15600,14300,3124503,0.6338028169014085,246960,0.0,1.0,0.0,1,0,1,4
6,20190729,7830,7790,9650,8090,4678626,0.16129032258064516,250000,0.7,0.8,0.0,0,0,0,5
7,20190731,8200,8020,10750,10750,7550497,1.0,250000,0.7,0.8,0.0,0,0,0,5
7,20191113,9570,9460,12350,11050,2746707,0.5501730103806228,250000,0.8500000000000001,0.8500000000000001,1.0,0,0,5,0
8,20191114,11000,10850,13900,11900,3712941,0.3442622950819672,250000,0.8500000000000001,0.8500000000000001,1.0,0,0,5,0
6,20190401,2630,2630,3390,3150,11015372,0.6842105263157895,250060,0.5,0.0,0.0,0,0,0,5
6,20190402,3355,3355,3795,3635,13733220,0.6363636363636364,250060,0.5,0.0,0.0,0,0,0,5
7,20190613,2795,2765,3630,3550,21990110,0.9075144508670521,250060,0.15,0.0,0.0,0,0,0,5
6,20190716,2770,2715,3370,2925,10522302,0.32061068702290074,250060,0.0,1.0,0.0,1,0,1,4
5,20190820,2200,2200,2830,2830,17023171,1.0,250060,0.0,0.0,0.0,0,1,0,5
6,20190617,2965,2890,3610,3220,7082798,0.4583333333333333,250930,0.7,1.0,1.0,0,0,5,0
7,20191106,17700,17650,21100,20050,1761599,0.6956521739130435,251970,0.0,0.3,0.0,0,0,0,0
6,20190115,2755,2755,3450,3200,9103957,0.6402877697841727,252500,0.0,0.0,0.0,0,0,0,5
6,20190415,3335,3335,3705,3535,6016068,0.5405405405405406,252500,0.0,0.8,0.0,1,0,2,3
7,20190529,3620,3475,4045,3730,21465625,0.4473684210526316,252500,0.3,0.3,0.8500000000000001,0,1,4,1
6,20190603,3665,3575,3975,3715,12081161,0.35,252500,0.5,0.44999999999999996,1.0,0,1,3,2
6,20190812,2610,2600,3095,2830,7190278,0.46464646464646464,252500,0.35,0.0,0.0,0,1,1,4
6,20191029,67600,67600,73800,73500,487917,0.9516129032258065,253450,0.0,0.5,0.0,1,0,4,1
8,20190425,1815,1790,2220,2025,15312749,0.5465116279069767,253590,0.0,0.7,0.0,0,0,0,5
6,20190429,1945,1940,2300,2055,11657093,0.3194444444444444,253590,0.0,0.8500000000000001,0.0,1,0,1,4
8,20190927,6940,6320,7200,6320,4477045,0.0,253840,0.0,0.7,0.0,0,0,0,0
8,20191206,6360,5800,6780,6780,5596643,1.0,253840,0.0,0.15,0.0,1,1,2,3
7,20190710,2720,2640,3450,2940,8799402,0.37037037037037035,254120,1.0,0.8500000000000001,1.0,0,0,5,0
8,20190412,2295,2110,2980,2980,7350524,1.0,256630,0.8,1.0,1.0,0,0,5,0
7,20190614,2665,2665,3425,3425,11560130,1.0,256630,0.8500000000000001,0.55,1.0,0,0,5,0
7,20190619,3190,3130,4100,3475,11847437,0.3556701030927835,256630,0.8500000000000001,0.6499999999999999,1.0,0,0,5,0
8,20190718,2830,2805,3620,3285,14386180,0.588957055214724,256630,1.0,1.0,1.0,0,0,5,0
6,20190821,2380,2210,3035,2645,15872294,0.5272727272727272,256840,1.0,1.0,1.0,0,0,5,0
7,20190123,18450,18400,20400,19150,1420927,0.375,257370,0.0,0.8500000000000001,0.0,0,0,0,0
8,20190726,14250,14200,17700,17700,3442141,1.0,257370,0.35,0.8500000000000001,0.0,0,0,0,5
6,20190702,4830,4830,6210,6210,3705212,1.0,258610,0.44999999999999996,0.5,0.3,0,0,0,5
7,20190703,6490,6490,8070,6630,7256630,0.08860759493670886,258610,0.44999999999999996,0.5,0.3,0,0,0,5
8,20190927,9000,8880,11650,11650,2163659,1.0,260660,0.0,0.8500000000000001,0.0,0,0,0,5
6,20191001,10850,10750,13600,12000,5606235,0.43859649122807015,260660,0.0,1.0,0.3,0,0,0,5
5,20190513,6900,6840,8300,8000,3266373,0.7945205479452054,263540,0.5,1.0,1.0,0,0,5,0
6,20190520,8600,8600,9450,9000,2720158,0.47058823529411764,263540,0.5,1.0,1.0,0,0,5,0
6,20190528,10750,10050,13900,13300,5666609,0.8441558441558441,263540,0.5,1.0,1.0,0,0,5,0
6,20191016,7610,7610,9560,8930,14343996,0.676923076923077,263540,1.0,0.2,0.3,0,0,0,5
7,20191018,8880,8800,10250,9450,12059362,0.4482758620689655,263540,1.0,0.2,0.3,0,0,0,5
6,20190722,5120,5120,6500,5600,6391775,0.34782608695652173,263600,0.4,0.55,0.4,1,1,1,4
6,20181204,6070,5980,7890,7890,3659152,1.0,263690,0.0,0.0,0.0,0,0,0,0
5,20190305,7300,7300,9050,8440,6022971,0.6514285714285715,263690,0.0,0.35,0.0,0,0,0,0
5,20190311,8170,8160,9600,8800,6710800,0.4444444444444444,263690,0.0,0.5,0.0,0,0,0,0
7,20190313,8930,8810,11700,11400,8920351,0.8961937716262975,263690,0.0,0.5,0.0,0,0,0,0
7,20190410,13450,13100,16500,14750,10651960,0.4852941176470588,263690,0.0,1.0,0.0,0,0,1,0
8,20190830,5650,5650,7050,6620,3612095,0.6928571428571428,263690,0.55,0.0,0.0,0,0,0,5
6,20190318,21650,21550,25200,24600,1111108,0.8356164383561644,263700,0.0,1.0,0.3,1,0,2,3
8,20191114,13500,13200,16800,16150,2211723,0.8194444444444444,263700,0.0,0.5,0.0,0,0,0,5
7,20191127,15850,15650,18250,16300,3138862,0.25,263700,0.0,0.8500000000000001,0.0,1,0,1,4
6,20181204,2825,2780,3620,3620,5891566,1.0,263800,0.0,0.0,0.0,0,0,0,5
7,20190424,3330,3265,3965,3535,9730913,0.38571428571428573,263800,0.3,0.5,1.0,0,1,1,4
7,20190613,3450,3450,4240,3830,8708651,0.4810126582278481,263800,0.7,0.5,1.0,0,0,5,0
8,20190906,3510,3510,4155,3865,9966659,0.5503875968992248,263800,1.0,0.15,1.0,0,1,3,2
5,20191206,3630,3610,3740,3640,384175,0.23076923076923078,263800,1.0,0.3,0.5,0,0,5,0
6,20191202,3460,3455,4080,3525,6822530,0.112,263810,0.0,0.0,0.0,0,0,0,5
7,20191204,3375,3360,4040,3865,9048262,0.7426470588235294,263810,0.0,0.0,0.0,0,0,0,5
6,20190515,40800,40800,51200,42950,918312,0.20673076923076922,264450,0.35,1.0,0.6499999999999999,1,0,2,3
5,20190820,6670,6640,8820,8800,7567928,0.9908256880733946,264660,0.5,0.3,0.5,0,0,5,0
6,20190128,24550,23900,26600,26100,1160716,0.8148148148148148,265520,0.55,0.5,0.2,0,0,0,5
5,20190819,26900,26900,28350,28100,1115211,0.8275862068965517,265520,0.5,0.44999999999999996,0.0,0,0,0,5
8,20190412,16750,16700,20400,18150,3509063,0.3918918918918919,267790,0.3,1.0,1.0,0,0,5,0
8,20190221,29900,29750,36500,31400,1188754,0.24444444444444444,268600,0.0,1.0,0.0,0,0,0,0
5,20190311,40150,39150,49800,44900,2113834,0.539906103286385,268600,0.0,1.0,0.0,0,0,0,0
7,20190823,35100,34750,43500,37700,1539610,0.33714285714285713,268600,0.8500000000000001,0.0,0.15,0,0,0,5
8,20191101,41350,41200,53400,53400,2773371,1.0,268600,0.3,0.6499999999999999,0.2,1,0,5,0
6,20191105,54100,51600,70400,70400,4344769,1.0,268600,0.3,0.7,0.5,0,0,5,0
6,20190306,3110,3055,3520,3220,8264240,0.3548387096774194,269620,0.0,0.7,0.5,0,0,5,0
7,20190327,3240,3200,4095,3730,23598400,0.5921787709497207,269620,0.0,0.6499999999999999,1.0,0,0,5,0
8,20190620,3025,2950,3615,3150,17467286,0.3007518796992481,269620,0.7,0.0,0.55,0,1,1,4
6,20190723,2650,2650,3380,3000,21995219,0.4794520547945205,269620,0.8500000000000001,0.3,0.15,0,0,0,5
8,20190124,13950,13750,15700,15300,1419323,0.7948717948717948,270870,0.0,0.3,0.0,0,0,0,0
8,20190125,15400,15200,17850,17000,1892988,0.6792452830188679,270870,0.0,0.3,0.0,0,0,0,0
7,20190313,15100,15100,17450,17050,1844723,0.8297872340425532,270870,0.0,0.5,0.0,0,0,0,0
6,20190318,17700,17600,19700,19150,2378063,0.7380952380952381,270870,0.0,0.6,0.0,0,0,0,0
8,20190404,49150,49150,53800,53300,387701,0.8924731182795699,272290,0.3,0.7,1.0,0,0,5,0
6,20190218,10650,10200,12450,11500,1876232,0.5777777777777777,275630,0.0,1.0,0.0,0,0,0,5
8,20190221,11800,11300,13700,13100,2054909,0.75,275630,0.0,1.0,0.0,0,0,0,5
6,20191119,4035,4035,5240,4730,4922162,0.5767634854771784,277070,0.0,0.5,0.0,0,0,0,5
6,20190115,1730,1710,2045,1975,14428489,0.7910447761194029,277410,0.15,0.3,0.0,0,0,0,5
8,20191121,1990,1975,2400,2130,17635501,0.36470588235294116,277410,0.0,0.7,0.3,1,0,2,3
6,20190521,15950,15800,20450,17800,1673136,0.43010752688172044,285490,0.0,0.35,0.5,0,0,0,5
7,20190529,18000,17800,22450,22450,2012380,1.0,285490,0.0,0.15,0.3,0,0,0,5
6,20190603,22500,21550,29050,29050,5341605,1.0,285490,0.0,0.44999999999999996,0.15,0,0,0,5
8,20190809,22750,20450,22750,21350,1031835,0.391304347826087,285490,0.0,0.0,0.0,0,1,2,3
6,20181218,22450,22450,27450,27450,1761575,1.0,288620,0.0,0.0,0.0,0,0,0,0
7,20181219,31200,28200,34150,30150,1878844,0.3277310924369748,288620,0.0,0.0,0.0,0,0,0,0
5,20191015,15400,15250,20050,20050,1692296,1.0,288620,0.0,0.3,0.0,0,0,0,5
8,20191031,18400,18250,22000,19800,3014490,0.41333333333333333,288620,0.0,0.5,0.0,0,0,0,5
6,20190604,2440,2435,2800,2635,10105874,0.547945205479452,289080,0.4,0.15,0.7,0,1,4,1
8,20190222,5050,5020,6200,5080,8832543,0.05084745762711865,290120,0.0,0.0,0.0,0,0,0,0
6,20190226,5240,5050,6050,5550,5896259,0.5,290120,0.0,0.3,0.0,0,0,0,0
6,20190510,5170,5040,6760,6760,7622624,1.0,290120,0.0,0.7,0.2,0,0,3,0
6,20190226,10250,10150,11700,10500,4081041,0.22580645161290322,290270,0.0,0.8,0.0,0,0,0,5
7,20190614,14100,13300,15600,14400,4880790,0.4782608695652174,290270,0.5,0.0,1.0,0,1,3,2
8,20190712,6750,6610,8870,8870,7043107,1.0,290270,0.4,0.35,0.5,1,0,4,1
6,20190114,21100,20550,25100,24100,4731454,0.7802197802197802,290380,0.0,0.0,0.7,0,0,0,4
5,20190508,15950,15800,17800,16300,1470255,0.25,290380,0.15,0.55,0.0,0,0,0,5
4,20190916,12900,12600,15650,14700,1742135,0.6885245901639344,290380,0.0,0.5,0.0,0,0,0,5
6,20191022,10200,10200,12550,11950,2584738,0.7446808510638298,290550,0.0,0.8,0.0,1,0,4,1
6,20190326,27350,27200,30450,29000,1382983,0.5538461538461539,290650,0.0,1.0,0.0,0,0,2,0
8,20191025,11500,11350,13050,13050,2378819,1.0,290740,0.15,0.7,0.0,1,0,2,3
6,20191010,17350,17300,20950,18450,2716034,0.3150684931506849,293780,0.0,0.5,0.0,0,0,0,0
8,20191206,20750,20550,23000,22200,2109283,0.673469387755102,293780,0.0,1.0,0.0,1,0,3,2
5,20191206,20750,20550,23000,22200,2109283,0.673469387755102,293780,0.0,1.0,0.3,1,0,4,1
6,20190617,3720,3650,4820,4820,4208660,1.0,297570,0.7,1.0,1.0,0,0,5,0
6,20190312,21450,21250,27450,27450,8985971,1.0,298380,0.0,0.7,0.0,0,0,0,0
5,20191007,17800,17700,21100,20450,6005352,0.8088235294117647,298380,0.5,0.35,0.0,0,0,0,5
6,20191105,20000,19550,23950,23200,11295799,0.8295454545454546,298380,0.3,0.5,0.0,0,0,0,5
6,20191010,20950,20750,27200,24100,1836631,0.5193798449612403,299660,0.0,0.35,0.0,0,0,0,5
6,20191105,25500,25150,30000,30000,2109343,1.0,299660,0.0,0.8500000000000001,0.0,0,0,0,5
7,20191002,17650,17500,23200,21100,5136119,0.631578947368421,300080,0.0,0.0,0.0,0,0,0,0
8,20190426,2500,2500,3250,3250,9725685,1.0,303030,0.0,1.0,0.8500000000000001,3,4,5,0
7,20190502,2750,2660,3300,3020,7940931,0.5625,303030,0.3,1.0,1.0,4,4,5,0
7,20190503,3100,2860,3790,3520,7302378,0.7096774193548387,303030,0.3,1.0,1.0,4,4,5,0
7,20190613,3930,3880,4835,4350,10804645,0.49214659685863876,303030,0.5,0.8,1.0,0,0,5,0
6,20190722,4290,4260,5470,4885,6370827,0.5165289256198347,303030,0.7,0.7,1.0,0,0,5,0
