,shcode,target_day,upcode,upname,tmcode,tmname,shname,target_m,next_target_day,shcode2,y,init_jupo,end_jupo,init_month,end_month,init_week,end_week,check_init_day2
1341,054670,20190604,320.0,제       약,417.0,아프리카 돼지열병(ASF),대한뉴팜,201906,20190917,054670,0,20180701,20190604,20180630,20190531,20181109,20190531,20190525
1342,054670,20190917,320.0,제       약,417.0,아프리카 돼지열병(ASF),대한뉴팜,201909,20190411,054780,0,20181001,20190917,20180930,20190831,20190222,20190913,20190907
1343,054780,20190411,338.0,오락/문화,128.0,엔터테인먼트,키이스트,201904,20190415,054780,1,20180501,20190411,20180430,20190331,20180914,20190405,20190401
1344,054780,20190415,338.0,오락/문화,128.0,엔터테인먼트,키이스트,201904,20190927,054780,0,20180501,20190415,20180430,20190331,20180921,20190412,20190405
1345,054780,20190927,338.0,오락/문화,128.0,엔터테인먼트,키이스트,201909,20191015,054780,1,20181001,20190927,20180930,20190831,20190301,20190920,20190917
1346,054780,20191015,338.0,오락/문화,128.0,엔터테인먼트,키이스트,201910,20190221,054920,0,20181101,20191015,20181031,20190930,20190322,20191011,20191005
1347,054920,20190221,332.0,소프트 웨어,387.0,블록체인,한컴위드,201902,20190117,054930,0,20180301,20190221,20180228,20190131,20180727,20190215,20190211
1348,054930,20190117,303.0,기타 서비스,250.0,철도,유신,201901,20190226,054930,0,20180201,20190117,20180131,20181231,20180622,20190111,20190107
1349,054930,20190226,303.0,기타 서비스,250.0,철도,유신,201902,20190430,054940,0,20180301,20190226,20180228,20190131,20180803,20190222,20190216
1350,054940,20190430,307.0,건       설,415.0,그래핀,엑사이엔씨,201904,20190502,054940,1,20180501,20190430,20180430,20190331,20181005,20190426,20190420
1351,054940,20190502,307.0,건       설,415.0,그래핀,엑사이엔씨,201905,20190508,054940,1,20180601,20190502,20180531,20190430,20181005,20190426,20190422
1352,054940,20190508,307.0,건       설,415.0,그래핀,엑사이엔씨,201905,20190509,054940,1,20180601,20190508,20180531,20190430,20181012,20190503,20190428
1353,054940,20190509,307.0,건       설,415.0,그래핀,엑사이엔씨,201905,20190618,054940,0,20180601,20190509,20180531,20190430,20181012,20190503,20190429
1354,054940,20190618,307.0,건       설,415.0,그래핀,엑사이엔씨,201906,20190712,054940,1,20180701,20190618,20180630,20190531,20181123,20190614,20190608
1355,054940,20190712,307.0,건       설,415.0,그래핀,엑사이엔씨,201907,20191017,054940,0,20180801,20190712,20180731,20190630,20181214,20190705,20190702
1356,054940,20191017,307.0,건       설,415.0,그래핀,엑사이엔씨,201910,20191018,056000,0,20181101,20191017,20181031,20190930,20190322,20191011,20191007
1357,056000,20191018,331.0,디   지  털,282.0,차량용블랙박스,신스타임즈,201910,20190325,056080,0,20181101,20191018,20181031,20190930,20190322,20191011,20191008
1358,056080,20190325,323.0,기 계 장 비,398.0,DMZ 평화공원,유진로봇,201903,20191025,056360,0,20180401,20190325,20180331,20190228,20180831,20190322,20190315
1359,056360,20191025,334.0,통 신 장 비,373.0,5G(5세대 이동통신),코위버,201910,20190515,056700,0,20181101,20191025,20181031,20190930,20190329,20191018,20191015
1360,056700,20190515,337.0,IT   부  품,3.0,LCD 부품/소재,신화인터텍,201905,20190516,056700,1,20180601,20190515,20180531,20190430,20181019,20190510,20190505
1361,056700,20190516,337.0,IT   부  품,3.0,LCD 부품/소재,신화인터텍,201905,20190802,056700,0,20180601,20190516,20180531,20190430,20181019,20190510,20190506
1362,056700,20190802,337.0,IT   부  품,3.0,LCD 부품/소재,신화인터텍,201908,20181219,057030,0,20180901,20190802,20180831,20190731,20190104,20190726,20190723
1363,057030,20181219,303.0,기타 서비스,270.0,모바일콘텐츠(스마트폰/태블릿PC),YBM넷,201812,20181220,057030,1,20180101,20181219,20171231,20181130,20180525,20181214,20181209
1364,057030,20181220,303.0,기타 서비스,270.0,모바일콘텐츠(스마트폰/태블릿PC),YBM넷,201812,20190211,057030,0,20180101,20181220,20171231,20181130,20180525,20181214,20181210
1365,057030,20190211,303.0,기타 서비스,270.0,모바일콘텐츠(스마트폰/태블릿PC),YBM넷,201902,20190520,057030,0,20180301,20190211,20180228,20190131,20180720,20190208,20190201
1366,057030,20190520,303.0,기타 서비스,270.0,모바일콘텐츠(스마트폰/태블릿PC),YBM넷,201905,20190521,057030,1,20180601,20190520,20180531,20190430,20181026,20190517,20190510
1367,057030,20190521,303.0,기타 서비스,270.0,모바일콘텐츠(스마트폰/태블릿PC),YBM넷,201905,20190905,057030,0,20180601,20190521,20180531,20190430,20181026,20190517,20190511
1368,057030,20190905,303.0,기타 서비스,270.0,모바일콘텐츠(스마트폰/태블릿PC),YBM넷,201909,20190910,057030,1,20181001,20190905,20180930,20190831,20190208,20190830,20190826
1369,057030,20190910,303.0,기타 서비스,270.0,모바일콘텐츠(스마트폰/태블릿PC),YBM넷,201909,20190214,057500,0,20181001,20190910,20180930,20190831,20190215,20190906,20190831
1370,057500,20190214,336.0,반   도  체,14.0,반도체 재료/부품,SKC 솔믹스,201902,20190704,057500,0,20180301,20190214,20180228,20190131,20180720,20190208,20190204
1371,057500,20190704,336.0,반   도  체,14.0,반도체 재료/부품,SKC 솔믹스,201907,20190716,057500,1,20180801,20190704,20180731,20190630,20181207,20190628,20190624
1372,057500,20190716,336.0,반   도  체,14.0,반도체 재료/부품,SKC 솔믹스,201907,20191125,057540,0,20180801,20190716,20180731,20190630,20181221,20190712,20190706
1373,057540,20191125,325.0,의 료/정 밀,229.0,스마트그리드(지능형전력망),옴니시스템,201911,20190403,057880,0,20181201,20191125,20181130,20191031,20190503,20191122,20191115
1374,057880,20190403,,,,,필로시스헬스케어,201904,20190610,058400,0,20180501,20190403,20180430,20190331,20180907,20190329,20190324
1375,058400,20190610,312.0,통 신/방 송,232.0,미디어(방송/신문),KNN,201906,20190611,058400,1,20180701,20190610,20180630,20190531,20181116,20190607,20190531
1376,058400,20190611,312.0,통 신/방 송,232.0,미디어(방송/신문),KNN,201906,20190819,058400,0,20180701,20190611,20180630,20190531,20181116,20190607,20190601
1377,058400,20190819,312.0,통 신/방 송,232.0,미디어(방송/신문),KNN,201908,20190820,058400,1,20180901,20190819,20180831,20190731,20190125,20190816,20190809
1378,058400,20190820,312.0,통 신/방 송,232.0,미디어(방송/신문),KNN,201908,20190910,058400,1,20180901,20190820,20180831,20190731,20190125,20190816,20190810
1379,058400,20190910,312.0,통 신/방 송,232.0,미디어(방송/신문),KNN,201909,20191030,058400,0,20181001,20190910,20180930,20190831,20190215,20190906,20190831
1380,058400,20191030,312.0,통 신/방 송,232.0,미디어(방송/신문),KNN,201910,20181205,058450,0,20181101,20191030,20181031,20190930,20190405,20191025,20191020
1381,058450,20181205,337.0,IT   부  품,279.0,스마트폰,일야,201812,20190218,058450,0,20180101,20181205,20171231,20181130,20180511,20181130,20181125
1382,058450,20190218,337.0,IT   부  품,279.0,스마트폰,일야,201902,20190313,058530,0,20180301,20190218,20180228,20190131,20180727,20190215,20190208
1383,058530,20190313,,,287.0,PCB(FPCB 등),슈펙스비앤피,201903,20190123,058610,0,20180401,20190313,20180331,20190228,20180817,20190308,20190303
1384,058610,20190123,337.0,IT   부  품,352.0,가상현실(VR),에스피지,201901,20190320,058610,0,20180201,20190123,20180131,20181231,20180629,20190118,20190113
1385,058610,20190320,337.0,IT   부  품,352.0,가상현실(VR),에스피지,201903,20190103,058630,0,20180401,20190320,20180331,20190228,20180824,20190315,20190310
1386,058630,20190103,331.0,디   지  털,331.0,가상화폐(비트코인 등),엠게임,201901,20190702,058630,0,20180201,20190103,20180131,20181231,20180608,20181228,20181224
1387,058630,20190702,331.0,디   지  털,331.0,가상화폐(비트코인 등),엠게임,201907,20190705,058630,1,20180801,20190702,20180731,20190630,20181207,20190628,20190622
1388,058630,20190705,331.0,디   지  털,331.0,가상화폐(비트코인 등),엠게임,201907,20191030,058630,0,20180801,20190705,20180731,20190630,20181207,20190628,20190625
1389,058630,20191030,331.0,디   지  털,331.0,가상화폐(비트코인 등),엠게임,201910,20190128,058820,0,20181101,20191030,20181031,20190930,20190405,20191025,20191020
1390,058820,20190128,320.0,제       약,172.0,제약업체,CMG제약,201901,20190719,058820,0,20180201,20190128,20180131,20181231,20180706,20190125,20190118
1391,058820,20190719,320.0,제       약,172.0,제약업체,CMG제약,201907,20191112,058820,0,20180801,20190719,20180731,20190630,20181221,20190712,20190709
1392,058820,20191112,320.0,제       약,172.0,제약업체,CMG제약,201911,20191113,058820,1,20181201,20191112,20181130,20191031,20190419,20191108,20191102
1393,058820,20191113,320.0,제       약,172.0,제약업체,CMG제약,201911,20181211,059090,0,20181201,20191113,20181130,20191031,20190419,20191108,20191103
1394,059090,20181211,336.0,반   도  체,14.0,반도체 재료/부품,미코,201812,20190121,059090,0,20180101,20181211,20171231,20181130,20180518,20181207,20181201
1395,059090,20190121,336.0,반   도  체,14.0,반도체 재료/부품,미코,201901,20190125,059090,1,20180201,20190121,20180131,20181231,20180629,20190118,20190111
1396,059090,20190125,336.0,반   도  체,14.0,반도체 재료/부품,미코,201901,20190617,059090,0,20180201,20190125,20180131,20181231,20180629,20190118,20190115
1397,059090,20190617,336.0,반   도  체,14.0,반도체 재료/부품,미코,201906,20190924,059090,0,20180701,20190617,20180630,20190531,20181123,20190614,20190607
1398,059090,20190924,336.0,반   도  체,14.0,반도체 재료/부품,미코,201909,20190521,059210,0,20181001,20190924,20180930,20190831,20190301,20190920,20190914
1399,059210,20190521,320.0,제       약,311.0,고령화 사회(노인복지),메타바이오메드,201905,20191104,059210,0,20180601,20190521,20180531,20190430,20181026,20190517,20190511
1400,059210,20191104,320.0,제       약,311.0,고령화 사회(노인복지),메타바이오메드,201911,20190710,060240,0,20181201,20191104,20181130,20191031,20190412,20191101,20191025
1401,060240,20190710,331.0,디   지  털,265.0,모바일게임(스마트폰),룽투코리아,201907,20190711,060240,1,20180801,20190710,20180731,20190630,20181214,20190705,20190630
1402,060240,20190711,331.0,디   지  털,265.0,모바일게임(스마트폰),룽투코리아,201907,20190712,060240,1,20180801,20190711,20180731,20190630,20181214,20190705,20190701
1403,060240,20190712,331.0,디   지  털,265.0,모바일게임(스마트폰),룽투코리아,201907,20191205,060240,0,20180801,20190712,20180731,20190630,20181214,20190705,20190702
1404,060240,20191205,331.0,디   지  털,265.0,모바일게임(스마트폰),룽투코리아,201912,20190416,060250,0,20190101,20191205,20181231,20191130,20190510,20191129,20191125
1405,060250,20190416,332.0,소프트 웨어,348.0,삼성페이,NHN한국사이버결제,201904,20190617,060250,0,20180501,20190416,20180430,20190331,20180921,20190412,20190406
1406,060250,20190617,332.0,소프트 웨어,348.0,삼성페이,NHN한국사이버결제,201906,20181206,060260,0,20180701,20190617,20180630,20190531,20181123,20190614,20190607
1407,060260,20181206,319.0,화       학,184.0,수자원(양적/질적 개선)  관련주,뉴보텍,201812,20190225,060260,0,20180101,20181206,20171231,20181130,20180511,20181130,20181126
1408,060260,20190225,319.0,화       학,184.0,수자원(양적/질적 개선)  관련주,뉴보텍,201902,20190618,060260,0,20180301,20190225,20180228,20190131,20180803,20190222,20190215
1409,060260,20190618,319.0,화       학,184.0,수자원(양적/질적 개선)  관련주,뉴보텍,201906,20190619,060260,1,20180701,20190618,20180630,20190531,20181123,20190614,20190608
1410,060260,20190619,319.0,화       학,184.0,수자원(양적/질적 개선)  관련주,뉴보텍,201906,20190708,060310,0,20180701,20190619,20180630,20190531,20181123,20190614,20190609
1411,060310,20190708,323.0,기 계 장 비,76.0,여름관련주,3S,201907,20190524,060370,0,20180801,20190708,20180731,20190630,20181214,20190705,20190628
1412,060370,20190524,307.0,건       설,335.0,재난/안전(지진 등),KT서브마린,201905,20190528,060370,1,20180601,20190524,20180531,20190430,20181026,20190517,20190514
1413,060370,20190528,307.0,건       설,335.0,재난/안전(지진 등),KT서브마린,201905,20191107,060370,0,20180601,20190528,20180531,20190430,20181102,20190524,20190518
1414,060370,20191107,307.0,건       설,335.0,재난/안전(지진 등),KT서브마린,201911,20191119,060370,1,20181201,20191107,20181130,20191031,20190412,20191101,20191028
1415,060370,20191119,307.0,건       설,335.0,재난/안전(지진 등),KT서브마린,201911,20191120,060370,1,20181201,20191119,20181130,20191031,20190426,20191115,20191109
1416,060370,20191120,307.0,건       설,335.0,재난/안전(지진 등),KT서브마린,201911,20190129,060480,0,20181201,20191120,20181130,20191031,20190426,20191115,20191110
1417,060480,20190129,322.0,금       속,171.0,비철금속,국일신동,201901,20190130,060480,1,20180201,20190129,20180131,20181231,20180706,20190125,20190119
1418,060480,20190130,322.0,금       속,171.0,비철금속,국일신동,201901,20190208,060480,1,20180201,20190130,20180131,20181231,20180706,20190125,20190120
1419,060480,20190208,322.0,금       속,171.0,비철금속,국일신동,201902,20190211,060480,1,20180301,20190208,20180228,20190131,20180713,20190201,20190129
1420,060480,20190211,322.0,금       속,171.0,비철금속,국일신동,201902,20190426,060480,0,20180301,20190211,20180228,20190131,20180720,20190208,20190201
1421,060480,20190426,322.0,금       속,171.0,비철금속,국일신동,201904,20190130,060560,0,20180501,20190426,20180430,20190331,20180928,20190419,20190416
1422,060560,20190130,,,402.0,아스콘(아스팔트 콘크리트),홈센타홀딩스,201901,20190404,060570,0,20180201,20190130,20180131,20181231,20180706,20190125,20190120
1423,060570,20190404,331.0,디   지  털,375.0,4차산업 수혜주,드림어스컴퍼니,201904,20190918,060590,0,20180501,20190404,20180430,20190331,20180907,20190329,20190325
1424,060590,20190918,,,417.0,아프리카 돼지열병(ASF),씨티씨바이오,201909,20190607,060720,0,20181001,20190918,20180930,20190831,20190222,20190913,20190908
1425,060720,20190607,337.0,IT   부  품,404.0,폴더블폰,KH바텍,201906,20191016,060720,0,20180701,20190607,20180630,20190531,20181109,20190531,20190528
1426,060720,20191016,337.0,IT   부  품,404.0,폴더블폰,KH바텍,201910,20191024,060720,1,20181101,20191016,20181031,20190930,20190322,20191011,20191006
1427,060720,20191024,337.0,IT   부  품,404.0,폴더블폰,KH바텍,201910,20190531,061040,0,20181101,20191024,20181031,20190930,20190329,20191018,20191014
1428,061040,20190531,334.0,통 신 장 비,393.0,갤럭시 부품주,알에프텍,201905,20191101,061250,0,20180601,20190531,20180531,20190430,20181102,20190524,20190521
1429,061250,20191101,320.0,제       약,427.0,구충제(펜벤다졸 등),화일약품,201911,20181217,061970,0,20181101,20191101,20181130,20191031,20190405,20191025,20191022
1430,061970,20181217,336.0,반   도  체,307.0,시스템반도체,엘비세미콘,201812,20181218,061970,1,20180101,20181217,20171231,20181130,20180525,20181214,20181207
