,index,shcode,shname,target_day,date,open,high,low,close,volume,deal_f,burn_ratio,rotate_ratio,for_net_buy,com_net_buy,per_net_buy,ma5_score,ma20_score,ma5_20_score
30,9,002070,남영비비안,20190726,20190329,6480,6670,6110,6260,33,47.82,3.02,0.48,0,25,867,1.0,0.7,1.0
31,9,002070,남영비비안,20190726,20190430,6280,6950,6190,6620,44,61.82,3.02,0.64,0,-528,1112,1.0,0.7,1.0
32,9,002070,남영비비안,20190726,20190531,6670,6900,6280,6560,57,50.79,3.02,0.84,0,198,-168,1.0,0.7,1.0
33,9,002070,남영비비안,20190726,20190628,6440,6900,6400,6800,38,140.74,3.02,0.55,0,1413,-1825,1.0,0.7,1.0
34,9,002070,남영비비안,20190726,20190731,6800,33850,6550,33850,8519,81.06,2.79,124.04,-222,-43330,78895,1.0,0.7,1.0
35,9,002070,남영비비안,20190726,20190830,39700,44000,17900,19100,18394,76.13,3.61,267.83,40360,3861,-5418,1.0,0.7,1.0
36,9,002070,남영비비안,20190726,20190930,18700,19400,16800,17450,1866,74.46,3.32,27.18,-23353,458,24492,1.0,0.7,1.0
17,10,002140,고려산업,20190611,20171228,2715,3165,2590,2690,11143,78.24,1.4,44.68,112867,768,-112793,1.0,0.5,1.0
18,10,002140,고려산업,20190611,20180131,2675,2860,2610,2805,4032,66.25,2.49,16.17,290486,602,-295782,1.0,0.5,1.0
19,10,002140,고려산업,20190611,20180228,2800,2970,2620,2800,4009,69.87,3.02,16.07,137727,-721,-144319,1.0,0.5,1.0
20,10,002140,고려산업,20190611,20180330,2735,3840,2690,3435,57435,80.87,0.58,230.3,-604944,1371,604393,1.0,0.5,1.0
21,10,002140,고려산업,20190611,20180430,3440,3960,3150,3635,21620,73.2,2.36,86.69,438506,1181,-444974,1.0,0.5,1.0
22,10,002140,고려산업,20190611,20180531,3790,4295,2920,3340,23788,76.89,1.56,95.38,-196682,953,193989,1.0,0.5,1.0
23,10,002140,고려산업,20190611,20180629,3505,3630,2670,2755,4961,58.9,2.07,19.89,125025,-7891,-107527,1.0,0.5,1.0
24,10,002140,고려산업,20190611,20180731,2710,3465,2600,2770,10939,67.4,0.76,43.86,-319701,-4858,325758,1.0,0.5,1.0
25,10,002140,고려산업,20190611,20180831,2775,2905,2680,2835,1650,82.26,1.62,6.62,235539,1800,-236761,1.0,0.5,1.0
26,10,002140,고려산업,20190611,20180928,2830,3550,2820,2890,14155,70.93,1.36,56.76,-74239,6256,58216,1.0,0.5,1.0
27,10,002140,고려산업,20190611,20181031,2890,2985,1655,2010,3316,52.43,2.18,13.3,205780,2848,-209710,1.0,0.5,1.0
28,10,002140,고려산업,20190611,20181130,2000,2435,2000,2175,2259,78.04,2.24,9.06,15893,1920,-12727,1.0,0.5,1.0
29,10,002140,고려산업,20190611,20181228,2175,2580,2110,2170,3463,72.43,2.13,13.89,-10341,1792,9577,1.0,0.5,1.0
30,10,002140,고려산업,20190611,20190131,2185,2680,2045,2395,5892,74.69,2.68,23.63,137399,2098,-147812,1.0,0.5,1.0
31,10,002140,고려산업,20190611,20190228,2395,2700,2235,2355,2944,59.51,2.74,11.81,13831,1007,-11630,1.0,0.5,1.0
32,10,002140,고려산업,20190611,20190329,2425,2560,2150,2200,5944,64.36,2.13,23.83,-150512,4475,143967,1.0,0.5,1.0
33,10,002140,고려산업,20190611,20190430,2205,2745,2200,2440,12655,81.56,1.92,50.74,-53762,2631,44528,1.0,0.5,1.0
34,10,002140,고려산업,20190611,20190531,2460,2610,2135,2290,3712,68.16,1.94,14.88,1351,2150,-6618,1.0,0.5,1.0
35,10,002140,고려산업,20190611,20190628,2295,3925,2230,3305,116702,93.67,0.53,467.94,-357248,149926,241107,1.0,0.5,1.0
36,10,002140,고려산업,20190611,20190731,3280,4055,2650,2925,83560,78.99,2.64,335.05,424196,-75437,-349916,1.0,0.5,1.0
17,11,002140,고려산업,20190621,20180131,2675,2860,2610,2805,4032,66.25,2.49,16.17,290486,602,-295782,1.0,0.7,1.0
18,11,002140,고려산업,20190621,20180228,2800,2970,2620,2800,4009,69.87,3.02,16.07,137727,-721,-144319,1.0,0.7,1.0
19,11,002140,고려산업,20190621,20180330,2735,3840,2690,3435,57435,80.87,0.58,230.3,-604944,1371,604393,1.0,0.7,1.0
20,11,002140,고려산업,20190621,20180430,3440,3960,3150,3635,21620,73.2,2.36,86.69,438506,1181,-444974,1.0,0.7,1.0
21,11,002140,고려산업,20190621,20180531,3790,4295,2920,3340,23788,76.89,1.56,95.38,-196682,953,193989,1.0,0.7,1.0
22,11,002140,고려산업,20190621,20180629,3505,3630,2670,2755,4961,58.9,2.07,19.89,125025,-7891,-107527,1.0,0.7,1.0
23,11,002140,고려산업,20190621,20180731,2710,3465,2600,2770,10939,67.4,0.76,43.86,-319701,-4858,325758,1.0,0.7,1.0
24,11,002140,고려산업,20190621,20180831,2775,2905,2680,2835,1650,82.26,1.62,6.62,235539,1800,-236761,1.0,0.7,1.0
25,11,002140,고려산업,20190621,20180928,2830,3550,2820,2890,14155,70.93,1.36,56.76,-74239,6256,58216,1.0,0.7,1.0
26,11,002140,고려산업,20190621,20181031,2890,2985,1655,2010,3316,52.43,2.18,13.3,205780,2848,-209710,1.0,0.7,1.0
27,11,002140,고려산업,20190621,20181130,2000,2435,2000,2175,2259,78.04,2.24,9.06,15893,1920,-12727,1.0,0.7,1.0
28,11,002140,고려산업,20190621,20181228,2175,2580,2110,2170,3463,72.43,2.13,13.89,-10341,1792,9577,1.0,0.7,1.0
29,11,002140,고려산업,20190621,20190131,2185,2680,2045,2395,5892,74.69,2.68,23.63,137399,2098,-147812,1.0,0.7,1.0
30,11,002140,고려산업,20190621,20190228,2395,2700,2235,2355,2944,59.51,2.74,11.81,13831,1007,-11630,1.0,0.7,1.0
31,11,002140,고려산업,20190621,20190329,2425,2560,2150,2200,5944,64.36,2.13,23.83,-150512,4475,143967,1.0,0.7,1.0
32,11,002140,고려산업,20190621,20190430,2205,2745,2200,2440,12655,81.56,1.92,50.74,-53762,2631,44528,1.0,0.7,1.0
33,11,002140,고려산업,20190621,20190531,2460,2610,2135,2290,3712,68.16,1.94,14.88,1351,2150,-6618,1.0,0.7,1.0
34,11,002140,고려산업,20190621,20190628,2295,3925,2230,3305,116702,93.67,0.53,467.94,-357248,149926,241107,1.0,0.7,1.0
35,11,002140,고려산업,20190621,20190731,3280,4055,2650,2925,83560,78.99,2.64,335.05,424196,-75437,-349916,1.0,0.7,1.0
36,11,002140,고려산업,20190621,20190830,2915,3425,2480,3220,45751,85.24,0.34,183.45,-589664,3018,527448,1.0,0.7,1.0
17,12,002140,고려산업,20190905,20180330,2735,3840,2690,3435,57435,80.87,0.58,230.3,-604944,1371,604393,1.0,1.0,1.0
18,12,002140,고려산업,20190905,20180430,3440,3960,3150,3635,21620,73.2,2.36,86.69,438506,1181,-444974,1.0,1.0,1.0
19,12,002140,고려산업,20190905,20180531,3790,4295,2920,3340,23788,76.89,1.56,95.38,-196682,953,193989,1.0,1.0,1.0
20,12,002140,고려산업,20190905,20180629,3505,3630,2670,2755,4961,58.9,2.07,19.89,125025,-7891,-107527,1.0,1.0,1.0
21,12,002140,고려산업,20190905,20180731,2710,3465,2600,2770,10939,67.4,0.76,43.86,-319701,-4858,325758,1.0,1.0,1.0
22,12,002140,고려산업,20190905,20180831,2775,2905,2680,2835,1650,82.26,1.62,6.62,235539,1800,-236761,1.0,1.0,1.0
23,12,002140,고려산업,20190905,20180928,2830,3550,2820,2890,14155,70.93,1.36,56.76,-74239,6256,58216,1.0,1.0,1.0
24,12,002140,고려산업,20190905,20181031,2890,2985,1655,2010,3316,52.43,2.18,13.3,205780,2848,-209710,1.0,1.0,1.0
25,12,002140,고려산업,20190905,20181130,2000,2435,2000,2175,2259,78.04,2.24,9.06,15893,1920,-12727,1.0,1.0,1.0
26,12,002140,고려산업,20190905,20181228,2175,2580,2110,2170,3463,72.43,2.13,13.89,-10341,1792,9577,1.0,1.0,1.0
27,12,002140,고려산업,20190905,20190131,2185,2680,2045,2395,5892,74.69,2.68,23.63,137399,2098,-147812,1.0,1.0,1.0
28,12,002140,고려산업,20190905,20190228,2395,2700,2235,2355,2944,59.51,2.74,11.81,13831,1007,-11630,1.0,1.0,1.0
29,12,002140,고려산업,20190905,20190329,2425,2560,2150,2200,5944,64.36,2.13,23.83,-150512,4475,143967,1.0,1.0,1.0
30,12,002140,고려산업,20190905,20190430,2205,2745,2200,2440,12655,81.56,1.92,50.74,-53762,2631,44528,1.0,1.0,1.0
31,12,002140,고려산업,20190905,20190531,2460,2610,2135,2290,3712,68.16,1.94,14.88,1351,2150,-6618,1.0,1.0,1.0
32,12,002140,고려산업,20190905,20190628,2295,3925,2230,3305,116702,93.67,0.53,467.94,-357248,149926,241107,1.0,1.0,1.0
33,12,002140,고려산업,20190905,20190731,3280,4055,2650,2925,83560,78.99,2.64,335.05,424196,-75437,-349916,1.0,1.0,1.0
34,12,002140,고려산업,20190905,20190830,2915,3425,2480,3220,45751,85.24,0.34,183.45,-589664,3018,527448,1.0,1.0,1.0
35,12,002140,고려산업,20190905,20190930,3220,5410,3115,4600,174641,85.94,1.45,700.26,237573,-16923,-219916,1.0,1.0,1.0
36,12,002140,고려산업,20190905,20191018,3735,3890,3445,3580,18171,70.48,6.47,72.86,1247653,18378,-1259981,1.0,1.0,1.0
16,13,002150,도화엔지니어링,20190116,20170731,5090,5240,4945,4955,291,62.8,0.83,0.86,4944,-1018,-3148,0.8500000000000001,1.0,0.8500000000000001
17,13,002150,도화엔지니어링,20190116,20170831,4915,5530,4915,5280,667,85.36,1.03,1.98,65782,-2102,-63377,0.8500000000000001,1.0,0.8500000000000001
18,13,002150,도화엔지니어링,20190116,20170929,5350,5750,5000,5280,1623,62.82,1.37,4.81,119066,581845,-37554,0.8500000000000001,1.0,0.8500000000000001
19,13,002150,도화엔지니어링,20190116,20171031,5300,5310,5010,5050,281,34.11,1.48,0.83,39110,735,-45730,0.8500000000000001,1.0,0.8500000000000001
20,13,002150,도화엔지니어링,20190116,20171130,5050,5600,4970,5180,955,54.98,1.62,2.83,44306,-133170,122340,0.8500000000000001,1.0,0.8500000000000001
21,13,002150,도화엔지니어링,20190116,20171228,5140,5270,4790,4945,500,48.46,1.47,1.48,-27405,2673,22653,0.8500000000000001,1.0,0.8500000000000001
22,13,002150,도화엔지니어링,20190116,20180131,4920,5050,4655,4980,446,71.92,1.48,1.32,-16242,-3584,20862,0.8500000000000001,1.0,0.8500000000000001
23,13,002150,도화엔지니어링,20190116,20180228,4980,5080,4630,4875,347,60.8,1.43,1.03,-17979,-25628,44816,0.8500000000000001,1.0,0.8500000000000001
24,13,002150,도화엔지니어링,20190116,20180330,4865,5250,4715,5200,1106,80.02,1.46,3.28,10395,-68476,58069,0.8500000000000001,1.0,0.8500000000000001
25,13,002150,도화엔지니어링,20190116,20180430,5250,10700,5100,10300,30097,86.85,1.07,89.26,-144790,-341268,474419,0.8500000000000001,1.0,0.8500000000000001
26,13,002150,도화엔지니어링,20190116,20180531,10400,11150,7600,9840,20979,76.05,1.47,62.21,145510,77289,510002,0.8500000000000001,1.0,0.8500000000000001
27,13,002150,도화엔지니어링,20190116,20180629,10200,10200,6590,6980,5484,64.47,2.62,16.26,376253,-13895,-311813,0.8500000000000001,1.0,0.8500000000000001
28,13,002150,도화엔지니어링,20190116,20180731,7000,7960,5800,6990,9109,79.22,2.85,27.01,55756,-70718,20352,0.8500000000000001,1.0,0.8500000000000001
29,13,002150,도화엔지니어링,20190116,20180831,7020,7970,6620,6860,5227,81.0,2.81,15.5,-21107,26209,-5651,0.8500000000000001,1.0,0.8500000000000001
30,13,002150,도화엔지니어링,20190116,20180928,7000,9200,6840,8040,9081,85.67,2.78,26.93,-9777,25771,-67541,0.8500000000000001,1.0,0.8500000000000001
31,13,002150,도화엔지니어링,20190116,20181031,8200,8680,5210,6140,4195,64.99,3.27,12.44,169866,-586,-178834,0.8500000000000001,1.0,0.8500000000000001
32,13,002150,도화엔지니어링,20190116,20181130,6150,9570,6130,8690,11709,83.22,2.6,34.72,-229552,195624,6934,0.8500000000000001,1.0,0.8500000000000001
33,13,002150,도화엔지니어링,20190116,20181228,8980,9570,8040,8650,13722,84.23,2.29,40.69,-103343,44991,10840,0.8500000000000001,1.0,0.8500000000000001
34,13,002150,도화엔지니어링,20190116,20190131,8820,15850,7860,13500,52716,94.32,2.73,156.33,106439,-67760,145977,0.8500000000000001,1.0,0.8500000000000001
35,13,002150,도화엔지니어링,20190116,20190228,13650,14400,10150,10150,12938,81.7,3.57,38.37,315115,1944,-283423,0.8500000000000001,1.0,0.8500000000000001
17,14,002210,동성제약,20190425,20171130,3905,6870,3760,5030,51464,81.82,3.78,218.33,38160,-188748,364026,0.7,1.0,0.0
18,14,002210,동성제약,20190425,20171228,5030,5150,4475,4950,9586,64.81,4.35,38.72,172043,-603257,400617,0.7,1.0,0.0
19,14,002210,동성제약,20190425,20180131,5000,13800,4915,13800,129836,91.2,2.16,524.45,-600401,-21282,890269,0.7,1.0,0.0
20,14,002210,동성제약,20190425,20180228,14400,23600,13950,17300,70853,82.94,2.43,286.2,148668,16770,-62676,0.7,1.0,0.0
21,14,002210,동성제약,20190425,20180330,17000,26350,15850,21750,88405,92.56,2.35,357.1,-66899,24010,88665,0.7,1.0,0.0
22,14,002210,동성제약,20190425,20180430,22350,25300,16950,17400,35133,76.67,3.29,141.91,221244,4721,-213284,0.7,1.0,0.0
23,14,002210,동성제약,20190425,20180531,16950,19500,15250,17750,18204,82.93,3.27,73.53,-9034,-4516,-8645,0.7,1.0,0.0
24,14,002210,동성제약,20190425,20180629,17600,18750,14650,15200,10467,75.58,2.65,42.28,-144183,3636,145260,0.7,1.0,0.0
25,14,002210,동성제약,20190425,20180731,15000,23850,13750,21200,41150,92.82,2.41,166.22,-58648,-12383,77887,0.7,1.0,0.0
26,14,002210,동성제약,20190425,20180831,21350,43950,20500,38400,66790,95.63,2.89,269.79,168389,-32401,-141584,0.7,1.0,0.0
27,14,002210,동성제약,20190425,20180928,38000,49300,35200,35400,40565,83.25,2.9,163.85,30418,11483,-36313,0.7,1.0,0.0
28,14,002210,동성제약,20190425,20181031,32400,34950,19150,20700,65888,85.99,7.04,266.14,1082680,-123229,-973808,0.7,1.0,0.0
29,14,002210,동성제약,20190425,20181130,21300,26550,21150,23350,22997,91.11,4.68,92.89,-661589,50558,607258,0.7,1.0,0.0
30,14,002210,동성제약,20190425,20181228,23600,24300,13950,14950,24141,87.73,7.33,97.51,653250,68141,-698389,0.7,1.0,0.0
31,14,002210,동성제약,20190425,20190131,15200,18250,15000,17150,23763,89.83,4.38,95.98,-707896,32430,660220,0.7,1.0,0.0
32,14,002210,동성제약,20190425,20190228,17450,18800,16650,17800,8440,85.93,4.82,34.09,115298,-481,-104979,0.7,1.0,0.0
33,14,002210,동성제약,20190425,20190329,18250,19750,15800,16050,9063,76.77,3.88,36.61,-231447,14197,217554,0.7,1.0,0.0
34,14,002210,동성제약,20190425,20190430,15950,30900,15900,28150,53204,99.26,3.18,214.91,-307995,-15135,338656,0.7,1.0,0.0
35,14,002210,동성제약,20190425,20190531,29000,29500,17200,17550,47611,77.09,3.4,188.31,-93279,-62055,216832,0.7,1.0,0.0
36,14,002210,동성제약,20190425,20190628,17400,27550,17350,20700,57496,85.49,2.43,220.81,-253511,-89843,347866,0.7,1.0,0.0
17,15,002210,동성제약,20190429,20171130,3905,6870,3760,5030,51464,81.82,3.78,218.33,38160,-188748,364026,0.7,1.0,0.0
18,15,002210,동성제약,20190429,20171228,5030,5150,4475,4950,9586,64.81,4.35,38.72,172043,-603257,400617,0.7,1.0,0.0
19,15,002210,동성제약,20190429,20180131,5000,13800,4915,13800,129836,91.2,2.16,524.45,-600401,-21282,890269,0.7,1.0,0.0
20,15,002210,동성제약,20190429,20180228,14400,23600,13950,17300,70853,82.94,2.43,286.2,148668,16770,-62676,0.7,1.0,0.0
21,15,002210,동성제약,20190429,20180330,17000,26350,15850,21750,88405,92.56,2.35,357.1,-66899,24010,88665,0.7,1.0,0.0
22,15,002210,동성제약,20190429,20180430,22350,25300,16950,17400,35133,76.67,3.29,141.91,221244,4721,-213284,0.7,1.0,0.0
23,15,002210,동성제약,20190429,20180531,16950,19500,15250,17750,18204,82.93,3.27,73.53,-9034,-4516,-8645,0.7,1.0,0.0
24,15,002210,동성제약,20190429,20180629,17600,18750,14650,15200,10467,75.58,2.65,42.28,-144183,3636,145260,0.7,1.0,0.0
25,15,002210,동성제약,20190429,20180731,15000,23850,13750,21200,41150,92.82,2.41,166.22,-58648,-12383,77887,0.7,1.0,0.0
26,15,002210,동성제약,20190429,20180831,21350,43950,20500,38400,66790,95.63,2.89,269.79,168389,-32401,-141584,0.7,1.0,0.0
27,15,002210,동성제약,20190429,20180928,38000,49300,35200,35400,40565,83.25,2.9,163.85,30418,11483,-36313,0.7,1.0,0.0
28,15,002210,동성제약,20190429,20181031,32400,34950,19150,20700,65888,85.99,7.04,266.14,1082680,-123229,-973808,0.7,1.0,0.0
29,15,002210,동성제약,20190429,20181130,21300,26550,21150,23350,22997,91.11,4.68,92.89,-661589,50558,607258,0.7,1.0,0.0
30,15,002210,동성제약,20190429,20181228,23600,24300,13950,14950,24141,87.73,7.33,97.51,653250,68141,-698389,0.7,1.0,0.0
31,15,002210,동성제약,20190429,20190131,15200,18250,15000,17150,23763,89.83,4.38,95.98,-707896,32430,660220,0.7,1.0,0.0
32,15,002210,동성제약,20190429,20190228,17450,18800,16650,17800,8440,85.93,4.82,34.09,115298,-481,-104979,0.7,1.0,0.0
33,15,002210,동성제약,20190429,20190329,18250,19750,15800,16050,9063,76.77,3.88,36.61,-231447,14197,217554,0.7,1.0,0.0
34,15,002210,동성제약,20190429,20190430,15950,30900,15900,28150,53204,99.26,3.18,214.91,-307995,-15135,338656,0.7,1.0,0.0
35,15,002210,동성제약,20190429,20190531,29000,29500,17200,17550,47611,77.09,3.4,188.31,-93279,-62055,216832,0.7,1.0,0.0
36,15,002210,동성제약,20190429,20190628,17400,27550,17350,20700,57496,85.49,2.43,220.81,-253511,-89843,347866,0.7,1.0,0.0
17,16,002320,한진,20190408,20171031,30000,30300,27650,28700,1062,54.22,14.38,8.87,86086,-154604,94516,0.3,1.0,0.3
18,16,002320,한진,20190408,20171130,28800,31800,26850,27300,2170,61.23,13.84,18.12,-70158,-2949,327888,0.3,1.0,0.3
19,16,002320,한진,20190408,20171228,27600,28200,24950,26000,952,58.72,14.05,7.95,46767,-72196,83052,0.3,1.0,0.3
20,16,002320,한진,20190408,20180131,26150,28500,24950,27500,1043,78.07,14.94,8.71,81627,-83649,4655,0.3,1.0,0.3
21,16,002320,한진,20190408,20180228,27750,28150,24750,24900,794,54.43,14.77,6.63,-36687,-80329,126936,0.3,1.0,0.3
22,16,002320,한진,20190408,20180330,24800,24800,21950,23500,1037,58.51,14.43,8.66,-48727,-88051,105055,0.3,1.0,0.3
23,16,002320,한진,20190408,20180430,23500,26600,22400,25800,1097,92.08,15.07,9.16,97717,24699,-97397,0.3,1.0,0.3
24,16,002320,한진,20190408,20180531,26450,26700,23050,24500,1086,78.17,15.09,9.07,29431,3406,7728,0.3,1.0,0.3
25,16,002320,한진,20190408,20180629,24250,25250,21000,21300,1027,61.59,13.76,8.58,-149847,-13825,161830,0.3,1.0,0.3
26,16,002320,한진,20190408,20180731,21250,23200,19650,23150,697,97.18,13.75,5.82,3484,101937,-126475,0.3,1.0,0.3
27,16,002320,한진,20190408,20180831,23050,30450,22900,29650,2224,169.62,13.43,18.57,-32184,265819,-466023,0.3,1.0,0.3
28,16,002320,한진,20190408,20180928,29650,32950,28450,32700,1543,134.71,14.0,12.88,27931,101312,-185492,0.3,1.0,0.3
29,16,002320,한진,20190408,20181031,32150,39350,30250,37450,2565,118.85,15.0,21.42,143827,105643,-471231,0.3,1.0,0.3
30,16,002320,한진,20190408,20181130,37950,52000,30900,50900,6253,129.67,13.31,52.21,-199384,438680,-319763,0.3,1.0,0.3
31,16,002320,한진,20190408,20181228,51400,57700,49000,53800,4729,113.12,11.99,39.49,-124248,500140,-432598,0.3,1.0,0.3
32,16,002320,한진,20190408,20190131,53500,54200,39900,40250,5660,85.72,13.27,47.27,167537,-192499,373507,0.3,1.0,0.3
33,16,002320,한진,20190408,20190228,40450,47000,38800,42650,3152,99.84,12.26,26.32,-194558,311334,-323354,0.3,1.0,0.3
34,16,002320,한진,20190408,20190329,43000,43900,33900,36250,2477,72.13,13.7,20.68,257319,-384893,119608,0.3,1.0,0.3
35,16,002320,한진,20190408,20190430,35850,52000,35550,42200,7495,106.38,11.35,62.59,-178323,-285643,279257,0.3,1.0,0.3
36,16,002320,한진,20190408,20190531,42200,47400,39350,46450,3357,148.59,7.9,28.04,-175370,389729,-297097,0.3,1.0,0.3
17,17,002360,SH에너지화학,20190916,20180330,1390,1475,1355,1420,12829,78.16,35.7,11.54,-309346,108155,468155,0.15,0.0,0.7
18,17,002360,SH에너지화학,20190916,20180430,1415,1865,1385,1680,151695,98.34,34.44,136.5,-1443516,-278825,1992070,0.15,0.0,0.7
19,17,002360,SH에너지화학,20190916,20180531,1665,1815,1505,1580,140118,83.65,34.48,126.08,-208518,-140083,1064388,0.15,0.0,0.7
20,17,002360,SH에너지화학,20190916,20180629,1580,1620,1290,1340,24499,60.99,34.57,22.04,161278,-547440,246672,0.15,0.0,0.7
21,17,002360,SH에너지화학,20190916,20180731,1330,1650,1255,1320,84445,79.43,33.62,75.99,-1376886,-208087,1626638,0.15,0.0,0.7
22,17,002360,SH에너지화학,20190916,20180831,1320,1345,1240,1295,15010,69.48,34.48,13.51,1101344,-217,-1098383,0.15,0.0,0.7
23,17,002360,SH에너지화학,20190916,20180928,1300,1395,1265,1280,20494,74.07,34.04,18.44,-529611,886,515920,0.15,0.0,0.7
24,17,002360,SH에너지화학,20190916,20181031,1285,1295,812,965,19669,62.51,35.66,17.7,1801065,25482,-1864818,0.15,0.0,0.7
25,17,002360,SH에너지화학,20190916,20181130,967,1085,966,1045,11867,83.82,35.71,10.68,52263,122684,-170184,0.15,0.0,0.7
26,17,002360,SH에너지화학,20190916,20181228,1055,1175,984,1100,17930,78.34,34.72,16.13,-985619,913190,107695,0.15,0.0,0.7
27,17,002360,SH에너지화학,20190916,20190131,1110,1330,1030,1185,68867,91.82,33.96,61.97,-773087,35258,734276,0.15,0.0,0.7
28,17,002360,SH에너지화학,20190916,20190228,1190,1240,1100,1100,13602,68.81,33.89,12.24,-116417,-134420,236073,0.15,0.0,0.7
29,17,002360,SH에너지화학,20190916,20190329,1110,1190,1020,1070,12117,79.2,33.75,10.9,-248430,44390,240232,0.15,0.0,0.7
30,17,002360,SH에너지화학,20190916,20190430,1095,1365,1075,1165,100883,92.88,32.94,90.78,-903298,559632,291489,0.15,0.0,0.7
31,17,002360,SH에너지화학,20190916,20190531,1160,1515,1145,1180,278286,92.81,32.91,250.41,-718113,533996,194041,0.15,0.0,0.7
32,17,002360,SH에너지화학,20190916,20190628,1190,1410,1180,1260,104741,89.45,32.44,94.25,-942771,-1161505,664524,0.15,0.0,0.7
33,17,002360,SH에너지화학,20190916,20190731,1260,1290,1000,1060,31883,63.68,33.92,28.69,1885782,-45255,-2378207,0.15,0.0,0.7
34,17,002360,SH에너지화학,20190916,20190830,1045,1130,881,1050,26515,83.52,34.94,23.86,1544831,111673,-1721708,0.15,0.0,0.7
35,17,002360,SH에너지화학,20190916,20190930,1050,1320,1020,1060,94003,86.33,32.9,84.59,-2319087,-7846,4280502,0.15,0.0,0.7
36,17,002360,SH에너지화학,20190916,20191018,1065,1085,1025,1080,9354,77.46,33.81,8.42,702722,132947,-866428,0.15,0.0,0.7
17,18,002450,삼익악기,20190807,20180228,2805,2875,2140,2170,12576,50.65,3.1,13.89,-610585,-645454,1294697,0.15,0.15,0.35
18,18,002450,삼익악기,20190807,20180330,2135,2300,1940,2150,10376,51.52,3.31,11.46,167881,-2161590,2015408,0.15,0.15,0.35
19,18,002450,삼익악기,20190807,20180430,2210,2610,2125,2540,15344,83.64,3.33,16.95,97341,595386,-962000,0.15,0.15,0.35
20,18,002450,삼익악기,20190807,20180531,2500,2875,2410,2520,26012,95.62,3.6,28.73,403975,1565109,-2073452,0.15,0.15,0.35
21,18,002450,삼익악기,20190807,20180629,2560,2675,2205,2320,8951,67.1,3.54,9.89,-90702,-31243,135159,0.15,0.15,0.35
