,shcode,target_day,upcode,upname,tmcode,tmname,shname,target_m,next_target_day,y,init_jupo,end_jupo,init_month,end_month,init_week,end_week,check_init_day2,max_vol,max_jupo,contin_jupo,samo_vol_ratio,sec_vol_ratio,ins_vol_ratio,tusin_vol_ratio,bank_vol_ratio,jong_vol_ratio,fund_vol_ratio,etcom_vol_ratio,for_reg_vol_ratio,for_noreg_vol_ratio,nat_no_vol_ratio,per_vol_ratio,com_vol_ratio,for_vol_ratio,etc_vol_ratio,obv,date,open_,low,high,close,volume,range_position,month_ma5_score,week_ma5_score,week_ma20_score,week_golden_cross,week_dead_cross,week_up,week_down
2284,246720,20191030,,,175.0,의료기기,아스타,201910,20191023,0,20181101,20191030,20181031,20190930,20190405,20191025,20191020,0.016121483932770183,per_vol,1,-0.0031341112949577637,-8.70852564660803e-08,0.0,0.0,0.0,8.70852564660803e-08,0.0,-0.005629626404249761,-0.007762431420360533,0.00040468518679787513,0.0,0.016121483932770183,-0.0031341112949577637,-0.007357746233562658,-0.005629626404249761,4891931.0,20191030,8020,7790,9990,8380,4124096,0.2681818181818182,0.0,0.15,0.0,0,0,0,5
2285,246960,20191023,,,414.0,2019 상반기 신규상장,이노테라피,201910,20190729,0,20181101,20191023,20181031,20190930,20190329,20191018,20191013,0.36025892149088024,per_vol,1,-0.17518675654242666,-0.02403865979381443,-0.0005749405233941317,-0.024205194290245837,-0.0327789452815226,-0.03132632831086439,-0.00015325138778747027,-0.06660150674068199,-0.006558485329103886,0.001165146708961142,0.0,0.36025892149088024,-0.2882640761300555,-0.005393338620142744,-0.06660150674068199,7869736.0,20191023,12100,12050,15600,14300,3124503,0.6338028169014085,0.0,1.0,0.0,1,0,1,4
2286,250000,20190729,,,421.0,日 불매운동 관련주,보라티알,201907,20190731,1,20180801,20190729,20180731,20190630,20190104,20190726,20190719,0.04636764923715005,per_vol,1,-0.016017923270626573,0.017529403051399793,-0.01969486002073767,-0.0011371648644645238,0.0,0.0016079099392682565,0.0,-0.005902384831876759,-0.02321433861650126,0.00046170937638868317,0.0,0.04636764923715005,-0.017712635165160716,-0.022752629240112576,-0.005902384831876759,7931448.0,20190729,7830,7790,9650,8090,4678626,0.16129032258064516,0.7,0.8,0.0,0,0,0,5
2287,250000,20190731,,,421.0,日 불매운동 관련주,보라티알,201907,20191113,0,20180801,20190731,20180731,20190630,20190104,20190726,20190721,0.04992238186935269,per_vol,1,-0.016017923270626573,0.017529254925196268,-0.01969486002073767,-0.0011371648644645238,0.0,0.00012679603021774553,0.0,-0.006050511035402163,-0.02481247222633684,0.00013449859280106652,0.0,0.04992238186935269,-0.019193897200414752,-0.02467797363353577,-0.006050511035402163,17552491.0,20190731,8200,8020,10750,10750,7550497,1.0,0.7,0.8,0.0,0,0,0,5
2288,250000,20191113,,,421.0,日 불매운동 관련주,보라티알,201911,20191114,1,20181201,20191113,20181130,20191031,20190419,20191108,20191103,0.009719004591912309,per_vol,1,-0.0064540068138053625,-0.0012753666123537255,0.0,-0.0006798992741816027,0.0,0.0006530884313435047,0.0,-0.0043803880906532365,0.0021789364538586874,0.00023863131387942527,0.0,0.009719004591912309,-0.007756184268997186,0.002417567767738113,-0.0043803880906532365,25527944.0,20191113,9570,9460,12350,11050,2746707,0.5501730103806228,0.8500000000000001,0.8500000000000001,1.0,0,0,5,0
2289,250000,20191114,,,421.0,日 불매운동 관련주,보라티알,201911,20190401,0,20181201,20191114,20181130,20191031,20190419,20191108,20191104,0.013119982224855577,per_vol,1,-0.0064540068138053625,-0.0012974374166790105,0.0,-0.0006798992741816027,0.0,0.0008012146348689083,0.0,-0.004383054362316694,-0.0012946230188120278,0.0001878240260702118,0.0,0.013119982224855577,-0.007630128869797067,-0.001106798992741816,-0.004383054362316694,29240885.0,20191114,11000,10850,13900,11900,3712941,0.3442622950819672,0.8500000000000001,0.8500000000000001,1.0,0,0,5,0
2290,250060,20190401,,,375.0,4차산업 수혜주,모비스,201904,20190402,1,20180401,20190401,20180430,20190331,20180907,20190329,20190322,0.0691799135867707,per_vol,1,0.0,-0.021697895620279132,0.0,0.0,9.325168630132728e-07,0.0,0.0,-0.053459513226197505,0.004840322029156694,0.0011362407136862392,0.0,0.0691799135867707,-0.02169696310341612,0.005976562742842933,-0.053459513226197505,47861383.0,20190401,2630,2630,3390,3150,11015372,0.6842105263157895,0.5,0.0,0.0,0,0,0,5
2291,250060,20190402,,,375.0,4차산업 수혜주,모비스,201904,20190613,0,20180501,20190402,20180430,20190331,20180907,20190329,20190323,0.06589459451058406,per_vol,1,-0.008361567871685679,-8.703490721457213e-07,0.0,0.0,9.325168630132728e-07,0.0,0.0,-0.050431848559261444,-0.007570358397314352,0.0004691181498865438,0.0,0.06589459451058406,-0.008361505703894812,-0.007101240247427807,-0.050431848559261444,61594603.0,20190402,3355,3355,3795,3635,13733220,0.6363636363636364,0.5,0.0,0.0,0,0,0,5
2292,250060,20190613,,,375.0,4차산업 수혜주,모비스,201906,20190716,0,20180701,20190613,20180630,20190531,20181116,20190607,20190603,0.0820399428056324,per_vol,1,-0.008361567871685679,0.0,0.0,0.0,0.0,0.0,0.0,-0.047685990488328,-0.02662400920083305,0.0006316247552143235,0.0,0.0820399428056324,-0.008361567871685679,-0.025992384445618726,-0.047685990488328,93926345.0,20190613,2795,2765,3630,3550,21990110,0.9075144508670521,0.15,0.0,0.0,0,0,0,5
2293,250060,20190716,,,375.0,4차산업 수혜주,모비스,201907,20190820,0,20180801,20190716,20180731,20190630,20181221,20190712,20190706,0.10283081035715395,per_vol,1,-0.010104410804762053,-6.216779086755152e-08,0.0,0.0,0.0,0.0030773056479438004,0.0,-0.06722209443287433,-0.02929134935190078,0.0007098007522302695,0.0,0.10283081035715395,-0.00702716732460912,-0.02858154859967051,-0.06722209443287433,99086624.0,20190716,2770,2715,3370,2925,10522302,0.32061068702290074,0.0,1.0,0.0,1,0,1,4
2294,250060,20190820,,,375.0,4차산업 수혜주,모비스,201908,20190617,0,20180901,20190820,20180831,20190731,20190125,20190816,20190810,0.09144002362376052,per_vol,1,-0.003775139100432066,2.1758726803643033e-07,0.0,0.0,0.0,0.0034192595816107674,0.0,-0.07489018059743247,-0.016785676540984115,0.000591495446209319,0.0,0.09144002362376052,-0.00035566193155326227,-0.016194181094774798,-0.07489018059743247,120717659.0,20190820,2200,2200,2830,2830,17023171,1.0,0.0,0.0,0.0,0,1,0,5
2295,250930,20190617,,,9.0,OLED(유기 발광 다이오드),예선테크,201906,20191106,0,20180701,20190617,20180630,20190531,20181123,20190614,20190607,0.0895064082024992,per_vol,1,-0.04297641781480295,-0.037080583146427426,0.0,-0.008633963473245755,0.0,0.0,0.0,-0.00317327779557834,0.0009678308234540212,0.0013900032041012497,0.0,0.0895064082024992,-0.08869096443447613,0.0023578340275552706,-0.00317327779557834,19315359.0,20190617,2965,2890,3610,3220,7082798,0.4583333333333333,0.7,1.0,1.0,0,0,5,0
2296,251970,20191106,,,420.0,2019 하반기 신규상장,펌텍코리아,201911,20190115,0,20181201,20191106,20181130,20191031,20190412,20191101,20191027,0.03848774193548387,per_vol,1,-0.01760282258064516,0.0006108870967741935,0.0055628225806451615,-0.013520645161290323,-0.0013792741935483872,-0.0011529032258064517,-0.0018346774193548387,0.01260991935483871,-0.021950887096774195,0.00016983870967741935,0.0,0.03848774193548387,-0.029316612903225805,-0.021781048387096776,0.01260991935483871,1473765.0,20191106,17700,17650,21100,20050,1761599,0.6956521739130435,0.0,0.3,0.0,0,0,0,0
2297,252500,20190115,,,110.0,화장품,세화피앤씨,201901,20190415,0,20180201,20190115,20180131,20181231,20180622,20190111,20190105,0.15923607964132477,per_vol,1,-0.04636455671792894,-0.03666268138649183,0.0,-0.04575905124620354,0.0,0.0,0.0,-0.02553888058622186,-0.005322132767680663,0.0004112230632020441,0.0,0.15923607964132477,-0.1287862893506243,-0.004910909704478619,-0.02553888058622186,12638141.0,20190115,2755,2755,3450,3200,9103957,0.6402877697841727,0.0,0.0,0.0,0,0,0,5
2298,252500,20190415,,,110.0,화장품,세화피앤씨,201904,20190529,0,20180501,20190415,20180430,20190331,20180921,20190412,20190405,0.010035144386057947,per_vol,0,0.0,-1.8801523405486187e-05,0.0,-0.013276671648266885,0.0,0.0,0.0,-0.00478571084221183,0.00853810924167189,-0.0004920696138456346,0.0,0.010035144386057947,-0.013295473171672371,0.008046039627826254,-0.00478571084221183,24623024.0,20190415,3335,3335,3705,3535,6016068,0.5405405405405406,0.0,0.8,0.0,1,0,2,3
2299,252500,20190529,,,110.0,화장품,세화피앤씨,201905,20190603,1,20180601,20190529,20180531,20190430,20181102,20190524,20190519,0.02555932121679603,per_vol,1,-0.0018619775345899822,-0.00011743720773272911,0.0,-0.013276671648266885,0.0,0.0,0.0,-0.003432290411223063,-0.004245480403027527,-0.0026254640119558405,0.0,0.02555932121679603,-0.015256086390589596,-0.0068709444149833675,-0.003432290411223063,47657195.0,20190529,3620,3475,4045,3730,21465625,0.4473684210526316,0.3,0.3,0.8500000000000001,0,1,4,1
2300,252500,20190603,,,110.0,화장품,세화피앤씨,201906,20190812,0,20180701,20190603,20180630,20190531,20181109,20190531,20190524,0.03080219833196741,per_vol,1,0.0,-1.8801523405486187e-05,0.0,-0.013276671648266885,0.0,0.0,0.0,-0.0003663886612351155,-0.014477365858361856,-0.002662970640698067,0.0,0.03080219833196741,-0.013295473171672371,-0.017140336499059924,-0.0003663886612351155,50775031.0,20190603,3665,3575,3975,3715,12081161,0.35,0.5,0.44999999999999996,1.0,0,1,3,2
2301,252500,20190812,,,110.0,화장품,세화피앤씨,201908,20191029,0,20180901,20190812,20180831,20190731,20190118,20190809,20190802,0.03713445499686641,per_vol,1,0.0,0.00014202381526298027,0.0,-0.021107988236995612,0.0,4.8209034373041505e-08,0.0,-0.0004496938726317312,-0.011868051872920985,-0.0038507930386154367,0.0,0.03713445499686641,-0.02096591621269826,-0.015718844911536422,-0.0004496938726317312,80207857.0,20190812,2610,2600,3095,2830,7190278,0.46464646464646464,0.35,0.0,0.0,0,1,1,4
2302,253450,20191029,338.0,오락/문화,128.0,엔터테인먼트,스튜디오드래곤,201910,20190425,0,20181101,20191029,20181031,20190930,20190405,20191025,20191019,0.045080474088838265,per_vol,1,-0.004977149772209567,-0.006298974943052392,-0.011783848234624146,-0.008809652619589978,0.00015984481776765375,-0.0007494661161731208,-0.011456791002277904,0.0007603929384965831,-0.0025582289293849658,0.000845992312072893,-0.00021259253986332573,0.045080474088838265,-0.04412863041002278,-0.001712236617312073,0.0005478003986332574,-3036613.0,20191029,67600,67600,73800,73500,487917,0.9516129032258065,0.0,0.5,0.0,1,0,4,1
2303,253590,20190425,311.0,금       융,216.0,SSD,네오셈,201904,20190429,1,20180501,20190425,20180430,20190331,20180928,20190419,20190415,0.13252613491048593,per_vol,1,-0.03134348358908781,-0.07358237425404944,0.0,-0.007522325234441603,0.0,-0.0006477248508098891,0.0,-0.006956841432225064,-0.012696158354646206,0.00022277280477408354,0.0,0.13252613491048593,-0.11309590792838875,-0.012473385549872124,-0.006956841432225064,15414065.0,20190425,1815,1790,2220,2025,15312749,0.5465116279069767,0.0,0.7,0.0,0,0,0,5
2304,253590,20190429,311.0,금       융,216.0,SSD,네오셈,201904,20190927,0,20180501,20190429,20180430,20190331,20181005,20190426,20190419,0.15758407928388746,per_vol,1,-0.03134348358908781,-0.08793659420289855,0.0,-0.008188352514919011,0.0,-0.009057971014492754,0.0,-0.006981164748508099,-0.014156383205456095,7.98699914748508e-05,0.0,0.15758407928388746,-0.13652640132139812,-0.014076513213981245,-0.006981164748508099,25418130.0,20190429,1945,1940,2300,2055,11657093,0.3194444444444444,0.0,0.8500000000000001,0.0,1,0,1,4
2305,253840,20190927,,,414.0,2019 상반기 신규상장,수젠텍,201909,20191206,0,20181001,20190927,20180930,20190831,20190301,20190920,20190917,0.18070315642890297,per_vol,1,-0.07026349992263654,-0.012819433699520346,-0.00012060962401361596,-0.009686987467120533,0.0,0.0037148383103821755,-9.020578678632214e-05,-0.08115225127649699,-0.009867708494507195,-0.0004172984682036206,0.0,0.18070315642890297,-0.08926589818969519,-0.010285006962710815,-0.08115225127649699,10825609.0,20190927,6940,6320,7200,6320,4477045,0.0,0.0,0.7,0.0,0,0,0,0
2306,253840,20191206,,,414.0,2019 상반기 신규상장,수젠텍,201912,20190710,0,20190101,20191206,20181231,20191130,20190510,20191129,20191126,0.21467901903140957,per_vol,1,-0.08413012532879467,-0.013295141575119913,-0.0012249729227912735,-0.013214451493114652,0.0,-0.0015458765279282066,-9.020578678632214e-05,-0.0886423487544484,-0.012016555779049977,-0.0005193408633761411,0.0,0.21467901903140957,-0.11350077363453505,-0.012535896642426119,-0.0886423487544484,19145593.0,20191206,6360,5800,6780,6780,5596643,1.0,0.0,0.15,0.0,1,1,2,3
2307,254120,20190710,,,287.0,PCB(FPCB 등),자비스,201907,20190412,0,20180801,20190710,20180731,20190630,20181214,20190705,20190630,0.0611348516143059,per_vol,1,-0.016412870964235243,-0.03672393738449831,0.0,-0.005051581693662354,0.0,0.0,0.0,-0.0035517447548646594,3.641700184802696e-06,0.0006016414827698663,0.0,0.0611348516143059,-0.05818839004239591,0.000605283182954669,-0.0035517447548646594,10187864.0,20190710,2720,2640,3450,2940,8799402,0.37037037037037035,1.0,0.8500000000000001,1.0,0,0,5,0
2308,256630,20190412,,,33.0,LED,포인트엔지니어링,201904,20190614,0,20180501,20190412,20180430,20190331,20180914,20190405,20190402,0.0423998593998594,per_vol,1,-0.013456099456099456,-0.01830965330965331,0.0,-0.004288692788692788,0.0,-0.004156288156288156,0.000185000185000185,-0.0006080031080031081,5.124505124505125e-06,-0.0017712472712472713,0.0,0.0423998593998594,-0.04002573352573353,-0.001766122766122766,-0.0006080031080031081,7341721.0,20190412,2295,2110,2980,2980,7350524,1.0,0.8,1.0,1.0,0,0,5,0
2309,256630,20190614,,,33.0,LED,포인트엔지니어링,201906,20190619,1,20180701,20190614,20180630,20190531,20181116,20190607,20190604,0.07127972027972028,per_vol,1,-0.016214304214304216,-0.0321003996003996,0.0,-0.011256410256410256,0.0,-0.007588874088874089,0.0,-0.003281810781810782,0.0009519369519369519,-0.0017898582898582898,0.0,0.07127972027972028,-0.06715998815998817,-0.0008379213379213379,-0.003281810781810782,19715727.0,20190614,2665,2665,3425,3425,11560130,1.0,0.8500000000000001,0.55,1.0,0,0,5,0
2310,256630,20190619,,,33.0,LED,포인트엔지니어링,201906,20190718,1,20180701,20190619,20180630,20190531,20181123,20190614,20190609,0.07191210641210641,per_vol,1,-0.016214304214304216,-0.03274882524882525,0.0,-0.011303215303215304,0.0,-0.007588874088874089,0.0,-0.0032863432863432865,0.0011921411921411921,-0.001962685462685463,0.0,0.07191210641210641,-0.06785521885521885,-0.0007705442705442705,-0.0032863432863432865,29064162.0,20190619,3190,3130,4100,3475,11847437,0.3556701030927835,0.8500000000000001,0.6499999999999999,1.0,0,0,5,0
2311,256630,20190718,,,33.0,LED,포인트엔지니어링,201907,20190821,0,20180801,20190718,20180731,20190630,20181221,20190712,20190708,0.08538276538276539,per_vol,1,-0.024457764457764458,-0.033493802493802495,0.0,-0.011502479002479003,0.0,-0.008972508972508973,0.0,-0.005621267621267622,0.00020869870869870869,-0.0015436415436415436,0.0,0.08538276538276539,-0.07842655492655493,-0.001334942834942835,-0.005621267621267622,40429393.0,20190718,2830,2805,3620,3285,14386180,0.588957055214724,1.0,1.0,1.0,0,0,5,0
2312,256840,20190821,311.0,금       융,284.0,기업인수목적회사(SPAC),한국비엔씨,201908,20190123,0,20180901,20190821,20180831,20190731,20190125,20190816,20190811,0.08147734271887373,per_vol,1,-0.01146981730613379,-0.038770926436196076,0.0,-0.010049436172922407,0.0,-0.0030101650959779565,0.0,-0.018416954176025194,2.778613934748883e-07,0.00023967860698821404,0.0,0.08147734271887373,-0.06330034501123023,0.00023995646838168892,-0.018416954176025194,16172842.0,20190821,2380,2210,3035,2645,15872294,0.5272727272727272,1.0,1.0,1.0,0,0,5,0
2313,257370,20190123,,,64.0,2차전지,명성티엔에스,201901,20190726,0,20180201,20190123,20180131,20181231,20180629,20190118,20190113,0.19166985871271586,per_vol,1,-0.08183061224489796,-0.055595604395604396,0.0003648351648351648,-0.02638524332810047,-0.0003249607535321821,-0.009063108320251177,-0.0011519623233908949,-0.005296860282574568,-0.014219152276295133,0.0004251177394034537,0.0014076923076923077,0.19166985871271586,-0.17257896389324962,-0.01379403453689168,-0.0038891679748822607,11778034.0,20190123,18450,18400,20400,19150,1420927,0.375,0.0,0.8500000000000001,0.0,0,0,0,0
2314,257370,20190726,,,64.0,2차전지,명성티엔에스,201907,20190702,0,20180801,20190726,20180731,20190630,20181228,20190719,20190716,0.21845667189952905,per_vol,1,-0.08437001569858713,-0.0672425431711146,-0.0009191522762951335,-0.03336059654631083,-0.0003249607535321821,-0.009183359497645212,-0.0033588697017268446,-0.007598744113029827,-0.014195290423861853,0.0006891679748822606,0.0014076923076923077,0.21845667189952905,-0.19735180533751961,-0.013506122448979592,-0.006191051805337519,16341875.0,20190726,14250,14200,17700,17700,3442141,1.0,0.35,0.8500000000000001,0.0,0,0,0,5
2315,258610,20190702,,,381.0,LNG(액화천연가스),이더블유케이,201907,20190703,1,20180801,20190702,20180731,20190630,20181207,20190628,20190622,0.0020890113756303506,for_reg_vol,1,0.0005902427582971737,0.0011932684414213675,0.0,-0.0002327899612994019,0.0,0.00024182010085610413,0.0,0.00015609241233728157,0.0020890113756303506,-0.0008374574879793597,0.0,-0.003200187639263516,0.0017925413392752432,0.001251553887650991,0.00015609241233728157,6264715.0,20190702,4830,4830,6210,6210,3705212,1.0,0.44999999999999996,0.5,0.3,0,0,0,5
2316,258610,20190703,,,381.0,LNG(액화천연가스),이더블유케이,201907,20190927,0,20180801,20190703,20180731,20190630,20181207,20190628,20190623,0.0005902427582971737,samo_vol,0,0.0005902427582971737,-0.00035592822798170517,0.0,-0.0002327899612994019,0.0,0.00024182010085610413,0.0,1.1727453969743169e-07,0.00026902779406590827,-0.0010815058050897151,0.0,0.0005690160666119385,0.00024334466987217075,-0.0008124780110238067,1.1727453969743169e-07,13521345.0,20190703,6490,6490,8070,6630,7256630,0.08860759493670886,0.44999999999999996,0.5,0.3,0,0,0,5
2317,260660,20190927,,,427.0,구충제(펜벤다졸 등),알리코제약,201909,20191001,1,20181001,20190927,20180930,20190831,20190301,20190920,20190917,0.015550730603004733,sec_vol,1,0.00011658777526239967,0.015550730603004733,0.0,-0.0012167112574603828,0.0,1.0290183165260342e-07,0.0,-0.0003954517390409549,0.002027783494546203,-0.00030304589421691704,0.0,-0.015779995883926735,0.014450710022638404,0.001724737600329286,-0.0003954517390409549,3585538.0,20190927,9000,8880,11650,11650,2163659,1.0,0.0,0.8500000000000001,0.0,0,0,0,5
2318,260660,20191001,,,427.0,구충제(펜벤다졸 등),알리코제약,201910,20190513,0,20181001,20191001,20181031,20190930,20190308,20190927,20190921,0.015176888248610826,sec_vol,1,-1.903683885573163e-05,0.015176888248610826,0.0,-0.0012167112574603828,-0.001994752006585717,1.0290183165260342e-07,0.0,-0.0006869726281127804,0.0014080057625025725,-0.0004133566577485079,0.0,-0.01225416752418193,0.011946491047540647,0.0009946491047540646,-0.0006869726281127804,7162493.0,20191001,10850,10750,13600,12000,5606235,0.43859649122807015,0.0,1.0,0.3,0,0,0,5
2319,263540,20190513,,,379.0,항공기부품,샘코,201905,20190520,1,20180601,20190513,20180531,20190430,20181019,20190510,20190503,0.035404761904761904,per_vol,1,0.0005008726003490401,-0.031701570680628274,0.0,0.0,0.0,-0.0027210172026925954,0.0,0.00581226626776365,-0.008166666666666666,0.0008713537771129394,0.0,0.035404761904761904,-0.033921715282971825,-0.0072953128895537275,0.00581226626776365,12201472.0,20190513,6900,6840,8300,8000,3266373,0.7945205479452054,0.5,1.0,1.0,0,0,5,0
2320,263540,20190520,,,379.0,항공기부품,샘코,201905,20190528,1,20180601,20190520,20180531,20190430,20181026,20190517,20190510,0.07555123410620793,per_vol,1,0.0005008726003490401,-0.03693991523310895,0.0,0.0,0.0,-0.0027210172026925954,0.0,-0.03196522064323112,-0.003850909997506856,-0.000575043630017452,0.0,0.07555123410620793,-0.0391600598354525,-0.004425953627524308,-0.03196522064323112,15675801.0,20190520,8600,8600,9450,9000,2720158,0.47058823529411764,0.5,1.0,1.0,0,0,5,0
2321,263540,20190528,,,379.0,항공기부품,샘코,201905,20191016,0,20180601,20190528,20180531,20190430,20181102,20190524,20190518,0.13149576165544752,per_vol,1,0.0005008726003490401,-0.03867003241087011,0.0,0.0,0.0,-0.027717277486910996,0.0,-0.055898404387933184,-0.010809773123909249,0.0010988531538269758,0.0,0.13149576165544752,-0.06588643729743206,-0.009710919970082273,-0.055898404387933184,25001964.0,20190528,10750,10050,13900,13300,5666609,0.8441558441558441,0.5,1.0,1.0,0,0,5,0
2322,263540,20191016,,,379.0,항공기부품,샘코,201910,20191018,1,20181101,20191016,20181031,20190930,20190322,20191011,20191006,0.40389067564198455,per_vol,1,-9.68586387434555e-05,-0.0362596609324358,0.0,0.0,0.0,-0.026262528047868362,0.00012203939167289953,-0.29251832460732985,-0.05072513089005236,0.001849788082772376,0.0,0.40389067564198455,-0.06249700822737472,-0.04887534280727998,-0.29251832460732985,71751655.0,20191016,7610,7610,9560,8930,14343996,0.676923076923077,1.0,0.2,0.3,0,0,0,5
2323,263540,20191018,,,379.0,항공기부품,샘코,201910,20190722,0,20181101,20191018,20181031,20190930,20190322,20191011,20191008,0.4175947394664672,per_vol,1,-9.68586387434555e-05,-0.03626801296434804,0.0,0.0,0.0,-0.026262528047868362,0.0002466965843929195,-0.29014098728496635,-0.0668885564697083,0.0018155073547743705,0.0,0.4175947394664672,-0.06238070306656694,-0.06507304911493393,-0.29014098728496635,80234536.0,20191018,8880,8800,10250,9450,12059362,0.4482758620689655,1.0,0.2,0.3,0,0,0,5
2324,263600,20190722,,,388.0,아이폰 관련주,덕우전자,201907,20181204,0,20180801,20190722,20180731,20190630,20181228,20190719,20190712,0.01946528562460766,per_vol,1,-0.002766478342749529,-0.017947143753923415,0.0,-0.0005784682988072818,0.0,-0.0012505335844318895,0.0,0.0013204017576898934,0.0018444444444444443,-8.750784682988073e-05,0.0,0.01946528562460766,-0.022542623979912114,0.0017569365976145637,0.0013204017576898934,8537362.0,20190722,5120,5120,6500,5600,6391775,0.34782608695652173,0.4,0.55,0.4,1,1,1,4
2325,263690,20181204,,,175.0,의료기기,디알젬,201812,20190305,0,20180101,20181204,20171231,20181130,20180511,20181130,20181124,0.09684389899346636,per_vol,1,-0.044661928306551295,-0.006342133144976161,-0.00019053505209253046,-0.007545735475896168,-2.7017481900052976e-05,-0.0025663959032315026,-4.11442698216493e-05,-0.02831043616457708,-0.007089087056330567,-2.0483842486314673e-05,-4.9002295603037256e-05,0.09684389899346636,-0.0614238919300724,-0.007109570898816881,-0.028359438460180117,8209624.0,20181204,6070,5980,7890,7890,3659152,1.0,0.0,0.0,0.0,0,0,0,0
2326,263690,20190305,,,175.0,의료기기,디알젬,201903,20190311,1,20180401,20190305,20180331,20190228,20180810,20190301,20190223,0.11006948613808935,per_vol,1,-0.04682235564188593,-0.00842539290128907,-0.00019053505209253046,-0.007548560833480487,-2.7017481900052976e-05,-0.002429895814939078,-4.11442698216493e-05,-0.03838080522691153,-0.006338071693448702,0.00018329507328271235,-4.9002295603037256e-05,0.11006948613808935,-0.06553390429101183,-0.0061547766201659896,-0.03842980752251457,10789275.0,20190305,7300,7300,9050,8440,6022971,0.6514285714285715,0.0,0.35,0.0,0,0,0,0
2327,263690,20190311,,,175.0,의료기기,디알젬,201903,20190313,1,20180401,20190311,20180331,20190228,20180817,20190308,20190301,0.10936888574960268,per_vol,1,-0.0469106480663959,-0.00834592971923009,-0.00019053505209253046,-0.007548560833480487,-2.7017481900052976e-05,-0.0023941373830125377,-4.11442698216493e-05,-0.03758290658661487,-0.006390605686032139,0.00011160162458061099,-4.9002295603037256e-05,0.10936888574960268,-0.06550697510153629,-0.006279004061451527,-0.03763190888221791,16724474.0,20190311,8170,8160,9600,8800,6710800,0.4444444444444444,0.0,0.5,0.0,0,0,0,0
2328,263690,20190313,,,175.0,의료기기,디알젬,201903,20190410,1,20180401,20190313,20180331,20190228,20180817,20190308,20190303,0.10939325445876744,per_vol,1,-0.046932721172523395,-0.008955147448348931,-0.00019053505209253046,-0.007548560833480487,-2.7017481900052976e-05,-0.0032091647536641355,-4.11442698216493e-05,-0.03757416563658838,-0.004833568779798693,-3.2226734946141624e-05,-4.9002295603037256e-05,0.10939325445876744,-0.06695329330743423,-0.004865795514744835,-0.03762316793219142,26910483.0,20190313,8930,8810,11700,11400,8920351,0.8961937716262975,0.0,0.5,0.0,0,0,0,0
2329,263690,20190410,,,175.0,의료기기,디알젬,201904,20190830,0,20180501,20190410,20180430,20190331,20180914,20190405,20190331,0.11260727529577962,per_vol,1,-0.046943316263464596,-0.009547589616810877,-0.00019053505209253046,-0.007548560833480487,-2.7017481900052976e-05,-0.0032091647536641355,-4.11442698216493e-05,-0.038571163694155045,-0.00646291718170581,-1.6863853081405617e-05,-4.9002295603037256e-05,0.11260727529577962,-0.06755633056683737,-0.006479781034787215,-0.03862016598975808,45771342.0,20190410,13450,13100,16500,14750,10651960,0.4852941176470588,0.0,1.0,0.0,0,0,1,0
2330,263690,20190830,,,175.0,의료기기,디알젬,201908,20190318,0,20180901,20190830,20180831,20190731,20190201,20190823,20190820,0.19228015186297015,per_vol,1,-0.046943316263464596,-0.010508829242450998,-0.00019053505209253046,-0.007548560833480487,-2.7017481900052976e-05,-0.0032090764612396254,-4.11442698216493e-05,-0.14925551827653188,0.025397227617870388,9.562069574430514e-05,-4.9002295603037256e-05,0.19228015186297015,-0.06851748190005298,0.025492848313614692,-0.14930452057213492,35586974.0,20190830,5650,5650,7050,6620,3612095,0.6928571428571428,0.55,0.0,0.0,0,0,0,5
2331,263700,20190318,,,149.0,U-HEALTHCARE,케어랩스,201903,20191114,0,20180401,20190318,20180331,20190228,20180824,20190315,20190308,0.06412778210116732,per_vol,1,-0.031931673151750974,0.004590972762645915,-0.0005791439688715953,-0.018308015564202335,-9.649805447470817e-06,-0.0023438132295719844,0.0006141634241245136,-0.0031270038910505837,-0.012931673151750972,6.0700389105058366e-05,-0.00016264591439688717,0.06412778210116732,-0.048129805447470815,-0.012870972762645915,-0.003289649805447471,1832791.0,20190318,21650,21550,25200,24600,1111108,0.8356164383561644,0.0,1.0,0.3,1,0,2,3
2332,263700,20191114,,,149.0,U-HEALTHCARE,케어랩스,201911,20191127,1,20181201,20191114,20181130,20191031,20190419,20191108,20191104,0.011570894941634241,per_vol,0,-0.008640933852140077,0.011026459143968872,-0.00012311284046692607,0.00281852140077821,0.00036,-0.018373385214007783,-6.723735408560312e-05,0.006732295719844358,-0.005882334630350194,0.0005788326848249028,0.0,0.011570894941634241,-0.012999688715953308,-0.005303501945525292,0.006732295719844358,2324850.0,20191114,13500,13200,16800,16150,2211723,0.8194444444444444,0.0,0.5,0.0,0,0,0,5
2333,263700,20191127,,,149.0,U-HEALTHCARE,케어랩스,201911,20181204,0,20181201,20191127,20181130,20191031,20190503,20191122,20191117,0.020056342412451363,per_vol,1,-0.0089768093385214,0.011025214007782102,-0.00012311284046692607,0.00281852140077821,0.00036,-0.018373385214007783,-6.723735408560312e-05,0.00698568093385214,-0.014346459143968872,0.0006412451361867704,0.0,0.020056342412451363,-0.0133368093385214,-0.013705214007782102,0.00698568093385214,5221880.0,20191127,15850,15650,18250,16300,3138862,0.25,0.0,0.8500000000000001,0.0,1,0,1,4
