,shcode,date,max_vol,max_jupo,contin_jupo,samo_vol_ratio,sec_vol_ratio,ins_vol_ratio,tusin_vol_ratio,bank_vol_ratio,jong_vol_ratio,fund_vol_ratio,etcom_vol_ratio,for_reg_vol_ratio,for_noreg_vol_ratio,nat_no_vol_ratio,per_vol_ratio,com_vol_ratio,for_vol_ratio,etc_vol_ratio
229,000910,20190809,0.08391910069177556,per_vol,1,-0.03599141685882654,0.0001470023059185242,0.00021150397130412503,0.03445926210607225,-0.0016320778888034846,-0.0006404688700999231,0.0017960543171919037,-0.034906354086600054,-0.04754573405073021,0.00018312836279784782,0.0,0.08391910069177556,-0.0016501409172431463,-0.04736260568793236,-0.034906354086600054
230,000910,20190812,0.087645016653856,per_vol,1,-0.03596829362029208,0.00014616961311811428,0.00021150397130412503,0.03445926210607225,-0.0016320778888034846,-0.0006404688700999231,0.0017960543171919037,-0.03879406866512939,-0.04755937740199846,0.00033627978478093775,0.0,0.087645016653856,-0.0016278503715090955,-0.047223097617217526,-0.03879406866512939
235,000970,20190618,0.015537456140350877,per_vol,0,-0.0002803947368421053,-0.0010383771929824562,0.0003994298245614035,-0.0020071491228070173,0.0,1.8026315789473685e-05,0.003152105263157895,-0.011626491228070175,-0.005092236842105263,0.0014538157894736841,-0.0005161842105263158,0.015537456140350877,-0.0002725438596491228,-0.003638421052631579,-0.012142675438596491
236,000970,20190619,0.03403223684210526,per_vol,1,-0.0002803947368421053,-0.0009617982456140351,0.0003994298245614035,-0.0020082894736842107,0.0,1.8026315789473685e-05,0.003152105263157895,-0.025007675438596493,-0.008757368421052632,-7.008771929824561e-05,-0.0005161842105263158,0.03403223684210526,-0.00019710526315789474,-0.008827456140350878,-0.025523859649122807
238,000970,20190621,0.046475877192982455,per_vol,1,-0.0002803947368421053,-0.0008119736842105264,0.0003994298245614035,-0.002008377192982456,0.0,1.8026315789473685e-05,0.0032726754385964912,-0.03645934210526316,-0.00997671052631579,-0.00011302631578947368,-0.0005161842105263158,0.046475877192982455,7.320175438596492e-05,-0.010089736842105262,-0.03697552631578947
235,000990,20190419,0.11585209126331675,for_reg_vol,0,0.007990630419604045,-0.00017423815851708372,0.002973783193315165,-0.01429845266785288,7.272686321764004e-05,-0.00022020766233473728,-0.015567715489087593,-0.0008770242573030924,0.11585209126331675,-7.62404558661231e-05,-0.003578481497331021,-0.09209687155116106,-0.022801954998986462,0.11577585080745062,-0.004455505754634113
236,001045,20190422,0.09026194690265486,per_vol,1,-0.016763716814159293,-0.0016668141592920355,-0.010544247787610619,-0.0652862831858407,-0.0039929203539823006,-0.0002088495575221239,-0.015119026548672566,0.010456194690265487,0.016879646017699115,0.00031504424778761064,-0.004330973451327434,0.09026194690265486,-0.11791283185840708,0.017194690265486725,0.0061252212389380535
229,001140,20190313,0.004010764801602203,per_vol,1,-0.0040414736929945344,0.00011236283222764634,-3.546543163516502e-06,-2.8372345308132014e-06,0.0,0.0,0.0,0.0002068260524888388,-0.00032277715191721953,4.0680936287395166e-05,0.0,0.004010764801602203,-0.003935494638461217,-0.00028209621562982434,0.0002068260524888388
232,001140,20190318,0.0035621479534359746,per_vol,1,-0.0040414736929945344,0.00011265490048817123,-3.546543163516502e-06,-2.8372345308132014e-06,0.0,0.0,0.0,0.0004783243626653315,-0.00017482371594275463,6.955397004214127e-05,0.0,0.0035621479534359746,-0.003935202570200693,-0.00010526974590061334,0.0004783243626653315
236,001140,20190619,0.004423665873909959,etcom_vol,1,-4.531230441857554e-05,1.7983060040889558e-05,1.7524095631493302e-06,-8.344807443568239e-08,0.0,0.0,0.0,0.004423665873909959,0.0007873325823006634,-0.0002873951683564902,0.0,-0.00489794300496516,-2.5660282888972337e-05,0.0004999374139441732,0.004423665873909959
226,001140,20191105,0.10326578211707765,per_vol,1,0.012742395794217048,-0.004503942921517086,6.258605582676179e-07,-0.008327450244085618,0.0,-0.04725668627696416,0.0013161430299995828,-0.05421517085993241,-0.00280923770184003,-0.0002124587975132474,0.0,0.10326578211707765,-0.046028914757791965,-0.0030216964993532774,-0.05421517085993241
226,001210,20191105,0.20781372647680385,per_vol,1,-0.0002465532856999094,0.0005757270806078293,0.0014004226627754857,-0.01059132534970313,-0.17717127905806582,1.0063399416322834e-07,0.0,-0.01671852671832545,-0.00594263862332696,0.0008803461809399215,0.0,0.20781372647680385,-0.18603290731609137,-0.005062292442387038,-0.01671852671832545
228,001210,20191107,0.20775878031599074,per_vol,1,-0.0002465532856999094,0.0005727080607829325,0.0014004226627754857,-0.009081815437254705,-0.17717127905806582,1.0063399416322834e-07,0.0,-0.01671852671832545,-0.0064601992553084435,-5.3637918889000705e-05,0.0,0.20775878031599074,-0.18452641642346784,-0.0065138371741974435,-0.01671852671832545
226,001340,20190604,0.025213322053519747,per_vol,1,-0.006410214168039539,-0.003545883610134022,0.0006330201700877154,-0.013434235718420232,-0.0016464446324413375,-5.053653323834543e-05,0.009286299479050715,6.496282114074536e-05,-0.010373502827374327,0.0002632129658488802,0.0,0.025213322053519747,-0.015167995013135045,-0.010110289861525446,6.496282114074536e-05
236,001340,20190917,0.02498479451444855,per_vol,1,-0.00888726123157754,-0.00424698339195868,0.0011009617525268266,-0.005802907520370453,-0.0010140923460528074,-0.0005106638763969901,0.009284273565163186,-0.004380671445745581,-0.011046173026403669,0.0005187230063671579,0.0,0.02498479451444855,-0.01007667304866646,-0.010527450020036511,-0.004380671445745581
238,001360,20190424,0.0125506492185646,per_vol,1,-0.0018231176051801878,-0.012503983455944672,2.6121300471234363e-05,-0.0009548089636234194,-0.0002371258094043462,-0.00026107739770146114,0.0002519069735905346,0.00018135742617893344,0.0026596772553140998,9.285690070176628e-05,1.7544157032918604e-05,0.0125506492185646,-0.0154845408007594,0.002752534156015866,0.00019890158321185205
241,001360,20190828,0.027723683764450623,per_vol,1,-0.0009478252025629725,0.0007923517645862291,2.6121300471234363e-05,0.00011138420856358273,8.475438180153914e-06,1.695087636030783e-08,0.0010739397226836628,-0.005924178730040343,-0.021736735939248058,-0.0011447774349933892,1.7544157032918604e-05,0.027723683764450623,0.0010820083398311693,-0.02288151337424145,-0.0059066345730074245
234,001360,20191016,0.02634144150252568,per_vol,1,-0.0015777706207410922,0.0001232328711394379,1.2391090619385023e-05,6.975285622266671e-05,8.475438180153914e-06,1.695087636030783e-08,0.0011356070108824625,-0.0040973827846899685,-0.021042767061057056,-0.0009905414109909483,1.7544157032918604e-05,0.02634144150252568,-0.00021075024578770722,-0.022033308472048006,-0.00407983862765705
245,001360,20191031,0.04367133945824999,per_vol,1,-0.0019222124283825473,0.0005040851612028342,1.2391090619385023e-05,6.829508085568023e-05,8.475438180153914e-06,1.695087636030783e-08,0.00101927314642167,-0.005965216801708648,-0.036511797809946775,-0.0009021934434010238,1.7544157032918604e-05,0.04367133945824999,-0.0002921314031935451,-0.037413991253347795,-0.00594767264467573
246,001360,20191101,0.045536427433298304,per_vol,1,-0.0019222124283825473,0.0007423127775706004,1.2391090619385023e-05,6.829508085568023e-05,8.475438180153914e-06,1.695087636030783e-08,0.00101927314642167,-0.006659914567583144,-0.037734854391972064,-0.0010877546869173136,1.7544157032918604e-05,0.045536427433298304,-5.390378682577889e-05,-0.038822609078889375,-0.006642370410550226
229,001360,20191205,0.05169507068515442,per_vol,1,-0.002404464860833305,0.00223953283384751,2.3426111129945418e-05,0.0005819574872020884,8.475438180153914e-06,-0.00022598908363562396,0.0009829982710106112,-0.008465589720988575,-0.044130284435705325,-0.0003051327253619012,0.0,0.05169507068515442,0.0012059361969013799,-0.04443541716106723,-0.008465589720988575
228,001380,20181206,0.13118439195801085,per_vol,1,0.0016272573614447114,0.0011478960946535006,6.8388043768348e-05,-0.0015649630815763721,0.0,0.0,0.0,-0.15564275865136554,0.022109843430299796,0.0010520416333066453,1.7903211458055335e-05,0.13118439195801085,0.001296481629748243,0.02316188506360644,-0.15562485543990748
231,001380,20190213,0.11210890934970198,per_vol,1,0.0016216528778578419,0.0002849390623609999,7.00560448358687e-05,-0.0015635174806511876,0.0,0.0,0.00026456720932301395,-0.11136591495418557,-0.0017191531002579842,0.00028055777955697894,1.7903211458055335e-05,0.11210890934970198,0.0006956009251845921,-0.0014385953207010052,-0.11134801174272752
231,001380,20190612,0.060584445334045015,per_vol,1,0.0013954052130593364,1.298816831242772e-05,0.0006879726003024642,-0.001569188684280758,0.0,0.0,0.0025406547460190376,-0.06608755893603772,0.0025749710879814963,-0.00015759274085935416,1.7903211458055335e-05,0.060584445334045015,0.003085735254870563,0.002417378347122142,-0.06606965572457967
233,001380,20190614,0.06692078106929988,per_vol,1,0.0013954052130593364,1.152032737300952e-05,0.0006879726003024642,-0.001569188684280758,0.0,0.0,0.0027498665599145983,-0.06621085757494885,-0.0038700738368472555,-0.00013332888533048662,1.7903211458055335e-05,0.06692078106929988,0.0032934792278267056,-0.004003402722177743,-0.06619295436349079
244,001440,20190927,0.048810325602791915,per_vol,1,0.019902274794418504,-0.02643219692856634,1.2526956483158254e-05,0.0002072651443769973,-0.0007886868587801367,1.1675791297565714e-09,0.0014967897411827342,-0.05767670200928692,0.014009822843218642,0.0004408288410726316,1.7750705509689157e-05,0.048810325602791915,-0.005584275277796265,0.014450651684291273,-0.05765895130377723
229,001550,20190111,0.083653312788906,per_vol,1,0.013304121725731895,-0.027436825885978428,-6.548536209553159e-06,-0.013323959938366717,0.0,-0.0033705701078582434,0.0,-0.0506979969183359,-0.0023073959938366717,0.0001681432973805855,1.7719568567026194e-05,0.083653312788906,-0.030816063174114023,-0.0021392526964560863,-0.050680277349768876
230,001550,20190114,0.0847652157164869,per_vol,1,0.016132126348228044,-0.027531009244992296,-6.548536209553159e-06,-0.013514060092449922,0.0,-0.0033705701078582434,0.0,-0.0504464560862866,-0.006313944530046225,0.00026752696456086285,1.7719568567026194e-05,0.0847652157164869,-0.028272342064714948,-0.006046417565485362,-0.05042873651771957
226,001550,20190508,0.04421937596302003,per_vol,1,0.013316833590138674,0.00024768875192604007,0.00021687211093990755,-0.013638674884437596,0.0,0.0,0.0025708782742681047,-0.047883667180277346,0.0012297765793528505,-0.0002929506933744222,1.386748844375963e-05,0.04421937596302003,0.0027274653312788907,0.0009368258859784284,-0.04786979969183359
233,001550,20190517,0.05379179506933744,per_vol,1,0.013341872110939908,0.0002609784283513097,0.00021706471494607087,-0.013602080123266564,0.0,0.0,0.0027501926040061635,-0.05055701078582434,-0.005940292758089368,-0.000276386748844376,1.386748844375963e-05,0.05379179506933744,0.002981895223420647,-0.006216679506933744,-0.050543143297380584
223,001740,20190103,0.0403243831289184,per_vol,1,0.004634212774187309,0.0037204901123341983,0.0008281302883298145,-0.011573935887311232,0.0008054579592889262,0.0002619868809128564,0.011365932277144745,-0.0003212322916498783,-0.048563266555997874,-3.123841603945396e-05,-0.0014509202701178138,0.0403243831289184,0.008591354134768804,-0.04859450497203733,-0.0017721525617676922
232,001740,20190416,0.01663392670072687,fund_vol,0,-0.001054140409689429,0.002831978177832933,0.0018631601850210323,-0.005049950037874514,0.0004597321385401389,0.0012825680532499556,0.01663392670072687,-0.000818016987122665,-0.01044210840169549,-6.047834705948717e-06,-0.0006550477863555047,-0.005046053797927378,0.01631222702145148,-0.010448156236401438,-0.0014730647734781698
234,001745,20190418,0.007894736842105263,etcom_vol,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007894736842105263,-0.009412280701754386,0.0015263157894736842,0.0,-8.771929824561403e-06,0.0,-0.007885964912280701,0.007894736842105263
243,001770,20190830,0.036532510288065846,etcom_vol,1,-0.0009069958847736626,-0.0017481481481481482,0.0018378600823045267,-0.0004954732510288065,-0.007459259259259259,8.23045267489712e-07,0.0,0.036532510288065846,-0.009982716049382716,-0.0005711934156378601,0.0,-0.017207407407407407,-0.00877119341563786,-0.010553909465020576,0.036532510288065846
238,001790,20190919,0.009721380090497738,per_vol,1,-0.001496153846153846,-0.0004240950226244344,-0.0019245475113122172,-0.0024157239819004527,-0.005838009049773755,-0.003454638009049774,0.0020076923076923076,0.005948755656108597,-0.003275678733031674,0.0011328054298642533,1.821266968325792e-05,0.009721380090497738,-0.013527262443438914,-0.002142873303167421,0.005966968325791855
239,001790,20190920,0.008990158371040724,per_vol,1,-0.0014980769230769232,1.9457013574660632e-05,-0.0019245475113122172,-0.0024157239819004527,-0.005838009049773755,-0.003454638009049774,0.0020076923076923076,0.006016742081447964,-0.003067307692307692,0.0011460407239819006,1.821266968325792e-05,0.008990158371040724,-0.013085633484162897,-0.0019212669683257918,0.006034954751131222
233,001820,20190716,0.16667628667628667,per_vol,1,-0.005607215007215007,-0.007374699374699375,-0.01786089466089466,-0.04431361231361231,-0.002927753727753728,0.0003084175084175084,-0.04785060125060125,-0.007175372775372776,-0.030913227513227514,-0.0008565656565656565,-0.002104761904761905,0.16667628667628667,-0.12773112073112072,-0.03176979316979317,-0.00928013468013468
230,001820,20190905,0.05701443001443002,per_vol,1,0.004371043771043771,-0.004095719095719096,-0.0054957190957190954,-0.01105108225108225,-0.0014625300625300626,4.5983645983645986e-05,-0.014671957671957671,-0.005153920153920154,-0.023388263588263587,-0.0005255411255411256,0.004413275613275613,0.05701443001443002,-0.027946705146705147,-0.023913804713804714,-0.0007406445406445407
226,002020,20190705,0.06770964676065262,per_vol,1,-0.0003487248534769523,-0.0016926184064628544,-0.0042652463171233964,-0.029995089497861557,9.084428956122287e-05,0.0002235070489466181,-0.06469380643117377,-0.006760098210042769,0.04225700934579439,-0.00036860446697291305,-0.0021568192618406463,0.06770964676065262,-0.10283795342943133,0.04188840487882148,-0.008916917471883416
237,002020,20190822,0.07682021226041502,per_vol,1,-0.000655552035482338,-0.0015465705686678283,-0.004193014414699826,-0.026156027245366704,0.00018612387137652463,0.00022358625059401235,-0.0551394741010613,-0.006459131949944559,0.019313004910502137,-0.00047180421352764135,-0.001921352764137494,0.07682021226041502,-0.08920228100744496,0.018841200696974498,-0.008380484714082053
232,002020,20191014,0.07676778076984002,per_vol,1,-0.0013262315856169809,-0.0015525106922223983,-0.004598368446063678,-0.025007207349912876,0.0002542372881355932,0.00022358625059401235,-0.05466204657056867,-0.006236416917471883,0.019499128781878663,-0.0006825597972437827,-0.0026793917313480122,0.07676778076984002,-0.08934793283700301,0.01881656898463488,-0.008915808648819896
240,002070,20190725,0.009405940594059406,per_vol,1,0.0,0.00017384973791496796,1.8782760629004078e-05,-5.052417006406523e-05,-0.006185497961560862,0.0,0.00017341292952824695,-0.001209668025626092,-5.168899242865463e-05,-0.002274606872451951,0.0,0.009405940594059406,-0.005869976703552708,-0.002326295864880606,-0.001209668025626092
241,002070,20190726,0.01070879440885265,per_vol,1,0.0,0.00039196272568433314,1.8782760629004078e-05,-5.052417006406523e-05,-0.006185497961560862,0.0,0.00017341292952824695,-0.001209668025626092,-5.168899242865463e-05,-0.0037955736750145603,0.0,0.01070879440885265,-0.005651863715783343,-0.003847262667443215,-0.001209668025626092
236,002070,20191018,0.02548136284216657,per_vol,1,9.755387303436225e-06,-4.761211415259173e-05,1.1211415259172976e-05,-4.193360512521841e-05,-0.006185497961560862,0.0,0.0011981654047757717,-0.006488060570762959,-0.01010891089108911,-0.003828479906814211,0.0,0.02548136284216657,-0.005055911473500291,-0.013937390797903319,-0.006488060570762959
237,002070,20191021,0.0349092894583576,per_vol,1,9.02737332556785e-06,0.00010803727431566686,1.1211415259172976e-05,-4.266161910308678e-05,-0.006185497961560862,0.0,0.0011981654047757717,-0.006551980198019802,-0.019829353523587653,-0.0036262376237623764,0.0,0.0349092894583576,-0.0049017181129877695,-0.02345559114735003,-0.006551980198019802
238,002070,20191022,0.03463744903902155,per_vol,1,9.02737332556785e-06,-0.00016059988351776355,1.1211415259172976e-05,-4.266161910308678e-05,-0.006185497961560862,0.0,0.0011981654047757717,-0.005907251019219569,-0.02052970297029703,-0.0030301397786837506,0.0,0.03463744903902155,-0.005170355270821199,-0.02355984274898078,-0.005907251019219569
226,002100,20181204,0.04970846394984326,per_vol,1,-0.00013143094228286925,7.846210584547298e-05,3.134796238244514e-05,0.0012505992992808408,-0.02477549326940808,-0.0002786280656463212,0.00039724322330813205,-0.018246588604093675,-0.007861423566291721,-6.177392587128895e-06,-0.00016637470035035958,0.04970846394984326,-0.023594274386870735,-0.007867600958878848,-0.018412963304444033
230,002100,20190114,0.03923570901714918,per_vol,1,0.0014987553014936383,-0.00011285266457680251,0.0003348699981560022,0.0020106029872764154,-0.023960169647796424,-0.000276369168356998,0.00041513000184399776,-0.01841019730776323,-0.0007662271805273834,0.00019712336345196387,-0.00016637470035035958,0.03923570901714918,-0.020256407892310528,-0.0005691038170754195,-0.01857657200811359
229,002100,20190411,0.039176055688733176,per_vol,1,0.0008817075419509496,0.00011700165959800848,-9.33984879218145e-05,0.0003140328231606122,-0.022498294302046837,-4.563894523326572e-06,0.004586529596164485,-0.01582744790706251,-0.006845611285266458,0.0001759634888438134,1.8025078369905957e-05,0.039176055688733176,-0.01667895998524802,-0.006669647796422644,-0.015809422828692604
226,002100,20190508,0.018106398672321593,per_vol,1,0.0008733173520191776,-0.0006306472432233082,-0.0003323806011432786,-0.0008156463212244145,-0.0006359948368061958,-0.0005143370827955006,-0.0006177853586575696,-0.011094274386870736,-0.004427346487184215,7.067121519454177e-05,1.8025078369905957e-05,0.018106398672321593,-0.002655449013461184,-0.004356675271989674,-0.01107624930850083
233,002100,20190517,0.017767241379310343,per_vol,1,0.0008850267379679144,-0.0005905863912963304,-0.0002393048128342246,-0.0009594320486815416,-0.0006359948368061958,-0.0004131477042227549,0.00018928637285635258,-0.010837728194726167,-0.005289599852480177,0.00010621427254287295,1.8025078369905957e-05,0.017767241379310343,-0.0017461276046468743,-0.005183385579937304,-0.01081970311635626
236,002100,20190619,0.011009312188825374,com_vol,1,0.0009171122994652407,0.0014186335976396828,0.00011792365849160981,-1.1617186059376728e-05,7.417481099022681e-05,0.00024829430204683755,0.008226765627881246,-0.002526369168356998,-0.010807809330628804,-9.215378941545271e-05,1.8025078369905957e-05,0.0024170200995758807,0.011009312188825374,-0.010899963120044256,-0.002508344089987092
235,002100,20190916,0.010243914807302232,com_vol,1,0.0009255946892863728,0.00011723215932140881,9.29835884196939e-05,-0.00011976765627881247,9.722478333026001e-05,0.00028429835884196937,0.008828323806011432,-0.0011473354231974922,0.003153374515950581,0.00011732435921076895,1.8025078369905957e-05,-0.012367278259266088,0.010243914807302232,0.00327069887516135,-0.0011293103448275863
230,002140,20190611,0.009799991980432255,per_vol,0,2.4339388106981034e-05,0.0004014194634909178,4.791691727815871e-05,-3.5887565660210916e-05,0.0,-1.6039135490597057e-07,0.00034411965195075986,0.00012285977785797346,-0.010901038534023017,0.00017891655639761016,1.7522755523477286e-05,0.009799991980432255,0.0007992702193351779,-0.010722121977625405,0.00014038253338145073
231,002140,20190612,0.006122338505954529,etc_vol,0,2.4339388106981034e-05,0.0004815349452664501,9.246561610329203e-05,-3.5887565660210916e-05,0.0,-1.6039135490597057e-07,0.00034411965195075986,0.006104815750431052,-0.01314519427402863,0.0007148642688159108,1.7522755523477286e-05,0.005401579854845824,0.0009239343999358435,-0.012430330005212719,0.006122338505954529
238,002140,20190621,0.012522635229961105,per_vol,1,0.0021419062512530573,0.0004853041421067404,4.791691727815871e-05,-3.5887565660210916e-05,0.0,-1.6039135490597057e-07,0.00034411965195075986,-0.00012759132282769958,-0.015426039536468985,3.0273868238501944e-05,1.7522755523477286e-05,0.012522635229961105,0.003000721761097077,-0.015395765668230482,-0.0001100685673042223
223,002140,20190702,0.007216007057219616,com_vol,1,0.006404065920846866,0.00044809334776855527,4.7395645374714305e-05,-3.825333814507398e-05,0.0,-6.936926099683227e-06,0.00034411965195075986,7.746902441958379e-05,0.000621275913228277,-0.0002338505954529051,1.7522755523477286e-05,-0.007680901399414571,0.007216007057219616,0.00038742531777537193,9.499177994306106e-05
234,002140,20190819,0.009867356349492762,for_vol,0,0.004101006455752035,0.0005186655439271823,4.671398211636393e-05,-8.276193913148081e-05,0.0,-7.418100164401139e-06,0.0004561530133525803,-0.00018894101607923333,0.008524239143510165,0.0013431172059825975,1.7522755523477286e-05,-0.014728297044789286,0.005049881711375757,0.009867356349492762,-0.00017141826055575604
235,002140,20190820,0.006608524800513252,per_vol,0,0.0037350735795340633,0.0005144552708609006,4.671398211636393e-05,-8.276193913148081e-05,0.0,-7.418100164401139e-06,0.0004561530133525803,-0.00016488231284333775,-0.013052768755764063,0.0019293877060026464,1.7522755523477286e-05,0.006608524800513252,0.004679738562091504,-0.011123381049761417,-0.00014735955731986046
230,002140,20190905,0.004209350815991018,com_vol,0,0.0037344320141144394,0.0004694253979710494,1.9647940975981396e-05,-0.0005017843538233289,0.0,-7.257708809495168e-06,0.0004773647700388949,1.884598420145154e-05,-0.00562376197922932,0.00042198965475760854,1.7522755523477286e-05,0.0009735755242792414,0.004209350815991018,-0.005201772324471711,3.636873972492883e-05
230,002140,20191111,0.026079514014194637,for_vol,1,0.00509523236697542,0.0002434740767472633,1.8685592846545572e-05,-0.0006365531897830706,0.0,-7.257708809495168e-06,0.00043466057179518023,1.4034243554272425e-06,0.02457231645214323,0.0015071975620514055,0.0,-0.031229159148321906,0.005148241709771843,0.026079514014194637,1.4034243554272425e-06
233,002150,20181213,0.01566082443653618,for_vol,0,0.003040361803084223,-0.006484667852906287,0.00017983392645314354,-0.0022538256227758006,0.0,0.00032123368920521946,0.0005009489916963227,-0.019946233689205218,0.015555575326215895,0.0001052491103202847,5.4507710557532624e-05,0.008927016607354685,-0.004641607354685646,0.01566082443653618,-0.019891725978647686
232,002150,20190116,0.014595106761565836,for_reg_vol,0,0.002611091340450771,-0.006386269276393831,0.00018072360616844602,-0.0025053973902728352,0.0,0.00032123368920521946,0.00036895017793594305,-0.021318505338078293,0.014595106761565836,-2.9715302491103203e-05,5.4507710557532624e-05,0.012108274021352313,-0.005355160142348755,0.014565391459074734,-0.02126399762752076
240,002150,20190128,0.01772081850533808,per_vol,1,0.0026134638196915775,-0.006598013048635824,0.00019341637010676156,-0.0024073546856465005,0.0,-0.00044172597864768683,0.0002857947805456702,-0.025030278766310796,0.013841310794780546,-0.00023193950177935943,5.4507710557532624e-05,0.01772081850533808,-0.006299911032028469,0.013609371293001186,-0.02497577105575326
238,002210,20190124,0.03527862375819876,for_vol,1,-0.001821794330865713,-7.529438840090522e-05,0.00036630739135437844,0.0027642591385063863,0.0,0.0,0.0002946952552644701,-0.005798511756357639,0.03511729507882321,0.0001613286793755514,1.6761919374017106e-05,-0.03102504698707376,0.001544934985232634,0.03527862375819876,-0.005781749836983621
239,002210,20190425,0.0046488051858386715,for_reg_vol,0,-0.0028194162095815274,-0.0015085727436615396,0.0002755168578113613,0.0023734417552069348,0.0,0.0,0.001879636377584289,0.0027697441601779757,0.0046488051858386715,-7.514096122128035e-05,1.6761919374017106e-05,-0.0075607763415289015,0.00021736795673353535,0.004573664224617391,0.002786506079551993
241,002210,20190429,0.0033328986229910628,etc_vol,1,-0.0033602470177591963,-0.0018588853515400254,0.0002755168578113613,0.002048137777607303,0.0,0.0,0.002696751179471443,0.0033161367036170456,-0.00403985270990756,-0.0005957193816884661,1.6761919374017106e-05,0.001501400023014077,-0.00018196463503509646,-0.004635572091596026,0.0033328986229910628
242,002210,20190430,0.0031881017222200915,per_vol,0,-0.0034900080549269304,-0.001558513290629435,0.0002755552146062675,0.0017468835104138699,0.0,0.0,0.002713973380384335,0.0003592880978865406,-0.0027140117371792414,-0.0005380307621495148,1.6761919374017106e-05,0.0031881017222200915,-0.0002953473207778758,-0.003252042499328756,0.0003760500172605577
233,002210,20190614,0.01382121897894212,per_vol,1,-0.009009282344367304,0.0015071535422500097,0.0002579110889494074,0.00048318054543362355,-2.416478079091711e-05,0.0,0.0035187756511065936,-0.002934064669556212,-0.007289286947182693,-0.0003482029841586437,1.6761919374017106e-05,0.01382121897894212,-0.0032496643780445707,-0.007637489931341337,-0.0029173027501821947
241,002210,20190626,0.01676138237888842,per_vol,1,-0.010563614744351963,0.0001848413946530628,0.0002579110889494074,0.0005321621725288635,-2.416478079091711e-05,0.0,0.0034512293352767444,-0.0030644394154424456,-0.007210310306470792,-0.0003417590426143991,1.6761919374017106e-05,0.01676138237888842,-0.006144873614360784,-0.00755206934908519,-0.0030476774960684285
243,002210,20190926,0.010627632235050439,for_vol,1,-0.00945310881822715,-0.0015485788807487247,0.00012738291588354877,-0.0020217483027118255,-0.00015841356296267885,0.000175712477465383,0.004129377469218672,-0.00235077288941736,0.009758774116834797,0.0008688581182156419,1.6761919374017106e-05,0.00045575543707567797,-0.008732614782708757,0.010627632235050439,-0.002334010970043343
226,002320,20190408,0.08649979123173278,com_vol,1,-0.00022471816283924843,-0.0008707306889352819,0.013421294363256784,0.040532442588726514,0.00023407098121085596,-0.002154237995824635,0.027750981210855948,0.04735223382045929,-0.004109311064718163,-0.001572108559498956,0.007810688935281837,-0.12817060542797495,0.08649979123173278,-0.005681419624217119,0.055162922755741126
232,002360,20190116,0.019288255619342415,per_vol,1,-0.002457060845465834,0.003939433476703799,0.0002093148811344863,-0.0003692749293645509,0.0,0.0,0.0,-0.010403431893030037,-0.01052574369679846,0.0003007090539348894,1.7798333543290082e-05,0.019288255619342415,0.0013402109165511905,-0.01022503464286357,-0.010385633559486745
231,002360,20190415,0.013097485917900912,per_vol,1,-0.0007974877175301887,0.0015787067864020013,5.257616930912232e-05,-0.0010883527993233394,0.0,0.00044087318012489427,0.0017174941961955836,-0.0053602047978116504,-0.009615113286662947,-4.377598214767758e-05,1.7798333543290082e-05,0.013097485917900912,0.0019216081487213633,-0.009658889268810625,-0.005342406464268361
235,002360,20190916,0.009010167905411485,com_vol,0,-0.0004354562960030234,0.0065364694872856195,0.0007531268558676913,-0.002886704338906185,0.0,0.0014330267964799252,0.0035919070671441683,0.0063972771609048535,-0.00941612827757482,-0.00037337808411467237,1.7798333543290082e-05,-0.005617938704626847,0.009010167905411485,-0.009789506361689492,0.006415075494448144
227,002450,20190807,0.020872198473451082,etc_vol,1,-0.009620461499375904,-0.0008987639593067568,-0.00045512586848703757,-0.0016726425202416852,0.00012116291657001469,1.1045940064729208e-08,-0.004391611713114844,0.020842473848736897,-0.01509499508455667,-0.00045034297643900984,2.97246247141863e-05,0.011590571185560746,-0.016887706973301962,-0.015545338060995681,0.020872198473451082
238,002630,20190424,0.049162067079440784,per_vol,1,-0.004276959765462621,-0.024897788084976044,9.963462926903975e-06,-0.0008456647778239657,0.0,-0.0018605421489049816,0.00010392718839565056,-0.006146143916686722,-0.012084993545846369,0.0008234537379394841,1.2680770997877787e-05,0.049162067079440784,-0.03175438335484718,-0.011261539807906885,-0.006133463145688844
228,002630,20190510,0.05370575185420176,per_vol,1,-0.004276959765462621,-0.024822565471372,9.963462926903975e-06,-0.0008444658367427308,0.0,-0.0018605421489049816,0.00012202507274596889,-0.006546463342595226,-0.016957743890432538,0.0014583192946375828,1.2680770997877787e-05,0.05370575185420176,-0.03165986391581158,-0.015499424595794955,-0.006533782571597349
224,002700,20190306,0.013838672446796532,etc_vol,1,0.007741667604999437,-0.014966177795293323,0.0014607870735277558,0.013037270577637653,0.0,0.0,0.005556159216304471,0.01382086758247945,-0.007172671996396802,9.233194460083323e-06,1.780486431708141e-05,-0.019504940322035806,0.012847511541493075,-0.007163438801936719,0.013838672446796532
228,002700,20190510,0.014018086364148181,tusin_vol,1,0.0004775926134444319,-0.015783526629884023,0.0016367103929737642,0.014018086364148181,0.0,-0.00011994707803175319,0.010631305596216643,0.007821247607251435,-0.012635753293548024,0.0009828566602860039,-5.2570093457943925e-05,-0.006976002139398717,0.0108076511654093,-0.01165289663326202,0.007768677513793492
